0
3
8
10
17
19
24
29
31
36
43
45
52
53
58
63
69
73
75
81
83
91
92
100
101
109
112
115
118
125
127
133
136
143
147
149
153
157
165
167
171
176
182
186
190
193
198
203
207
209
217
218
223
227
233
237
243
248
249
253
259
263
269
274
276
282
285
288
292
299
303
307
312
315
318
326
328
332
339
343
344
352
356
358
364
368
370
376
379
384
388
392
399
404
408
412
416
420
424
428
435
439
442
447
450
456
457
464
467
471
475
479
486
490
494
500
501
508
510
517
521
524
527
533
539
542
547
549
555
557
563
568
573
577
582
583
588
596
598
604
605
611
617
620
626
630
635
636
642
646
650
654
659
664
667
670
675
683
684
688
692
700
704
707
712
714
722
723
730
734
738
742
747
752
757
760
764
769
771
775
781
783
789
795
799
801
805
810
816
820
825
827
835
838
840
845
852
855
861
864
866
873
878
882
887
890
895
897
902
907
911
916
922
924
928
931
939
943
947
949
955
957
962
966
971
975
982
983
990
994
998
1002
1005
1011
