,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2004-06-21/2004-06-27,197,2004-06-21 00:00:00.000000000,2004-06-27 23:59:59.999999999,3340,12,0,1391,3,0,308,0,0
2004-06-28/2004-07-04,198,2004-06-28 00:00:00.000000000,2004-07-04 23:59:59.999999999,3347,7,0,1394,3,0,309,1,0
2004-07-05/2004-07-11,199,2004-07-05 00:00:00.000000000,2004-07-11 23:59:59.999999999,3364,17,0,1401,7,0,311,2,0
2004-07-12/2004-07-18,200,2004-07-12 00:00:00.000000000,2004-07-18 23:59:59.999999999,3380,16,0,1410,9,0,311,0,0
2004-07-19/2004-07-25,201,2004-07-19 00:00:00.000000000,2004-07-25 23:59:59.999999999,3393,13,0,1413,3,0,313,2,0
2004-07-26/2004-08-01,202,2004-07-26 00:00:00.000000000,2004-08-01 23:59:59.999999999,3404,11,0,1418,5,0,314,1,0
2004-08-02/2004-08-08,203,2004-08-02 00:00:00.000000000,2004-08-08 23:59:59.999999999,3422,18,0,1427,9,0,319,5,0
2004-08-09/2004-08-15,204,2004-08-09 00:00:00.000000000,2004-08-15 23:59:59.999999999,3453,31,0,1439,12,0,325,6,0
2004-08-16/2004-08-22,205,2004-08-16 00:00:00.000000000,2004-08-22 23:59:59.999999999,3462,9,0,1446,7,0,326,1,0
2004-08-23/2004-08-29,206,2004-08-23 00:00:00.000000000,2004-08-29 23:59:59.999999999,3475,13,0,1448,2,0,326,0,0
2004-08-30/2004-09-05,207,2004-08-30 00:00:00.000000000,2004-09-05 23:59:59.999999999,3487,12,0,1453,5,0,327,1,0
2004-09-06/2004-09-12,208,2004-09-06 00:00:00.000000000,2004-09-12 23:59:59.999999999,3501,14,0,1456,3,0,327,0,0
2004-09-13/2004-09-19,209,2004-09-13 00:00:00.000000000,2004-09-19 23:59:59.999999999,3515,14,0,1462,6,0,327,0,0
2004-09-20/2004-09-26,210,2004-09-20 00:00:00.000000000,2004-09-26 23:59:59.999999999,3529,14,0,1467,5,0,328,1,0
2004-09-27/2004-10-03,211,2004-09-27 00:00:00.000000000,2004-10-03 23:59:59.999999999,3538,9,0,1470,3,0,331,3,0
2004-10-04/2004-10-10,212,2004-10-04 00:00:00.000000000,2004-10-10 23:59:59.999999999,3552,14,0,1476,6,0,331,0,0
2004-10-11/2004-10-17,213,2004-10-11 00:00:00.000000000,2004-10-17 23:59:59.999999999,3565,13,0,1481,5,0,334,3,0
2004-10-18/2004-10-24,214,2004-10-18 00:00:00.000000000,2004-10-24 23:59:59.999999999,3575,10,0,1486,5,0,335,1,0
2004-10-25/2004-10-31,215,2004-10-25 00:00:00.000000000,2004-10-31 23:59:59.999999999,3593,18,0,1495,9,0,336,1,0
2004-11-01/2004-11-07,216,2004-11-01 00:00:00.000000000,2004-11-07 23:59:59.999999999,3609,16,0,1501,6,0,338,2,0
2004-11-08/2004-11-14,217,2004-11-08 00:00:00.000000000,2004-11-14 23:59:59.999999999,3624,15,0,1507,6,0,338,0,0
2004-11-15/2004-11-21,218,2004-11-15 00:00:00.000000000,2004-11-21 23:59:59.999999999,3359,8,273,1389,7,125,317,0,21
2004-11-22/2004-11-28,219,2004-11-22 00:00:00.000000000,2004-11-28 23:59:59.999999999,3365,6,0,1391,2,0,318,1,0
2004-11-29/2004-12-05,220,2004-11-29 00:00:00.000000000,2004-12-05 23:59:59.999999999,3380,15,0,1398,7,0,319,1,0
2004-12-06/2004-12-12,221,2004-12-06 00:00:00.000000000,2004-12-12 23:59:59.999999999,3395,15,0,1405,7,0,319,0,0
2004-12-13/2004-12-19,222,2004-12-13 00:00:00.000000000,2004-12-19 23:59:59.999999999,3407,12,0,1411,6,0,322,3,0
2004-12-20/2004-12-26,223,2004-12-20 00:00:00.000000000,2004-12-26 23:59:59.999999999,3414,8,1,1414,4,1,324,2,0
2004-12-27/2005-01-02,224,2004-12-27 00:00:00.000000000,2005-01-02 23:59:59.999999999,3420,7,1,1417,3,0,323,0,1
2005-01-03/2005-01-09,225,2005-01-03 00:00:00.000000000,2005-01-09 23:59:59.999999999,3431,11,0,1425,8,0,324,1,0
2005-01-10/2005-01-16,226,2005-01-10 00:00:00.000000000,2005-01-16 23:59:59.999999999,3441,11,1,1426,1,0,327,3,0
2005-01-17/2005-01-23,227,2005-01-17 00:00:00.000000000,2005-01-23 23:59:59.999999999,3449,8,0,1431,5,0,327,0,0
2005-01-24/2005-01-30,228,2005-01-24 00:00:00.000000000,2005-01-30 23:59:59.999999999,3462,13,0,1441,10,0,327,0,0
2005-01-31/2005-02-06,229,2005-01-31 00:00:00.000000000,2005-02-06 23:59:59.999999999,3472,10,0,1447,6,0,327,0,0
2005-02-07/2005-02-13,230,2005-02-07 00:00:00.000000000,2005-02-13 23:59:59.999999999,3490,18,0,1453,6,0,329,2,0
2005-02-14/2005-02-20,231,2005-02-14 00:00:00.000000000,2005-02-20 23:59:59.999999999,3495,8,3,1454,4,3,332,3,0
2005-02-21/2005-02-27,232,2005-02-21 00:00:00.000000000,2005-02-27 23:59:59.999999999,3504,9,0,1457,3,0,334,2,0
2005-02-28/2005-03-06,233,2005-02-28 00:00:00.000000000,2005-03-06 23:59:59.999999999,3518,15,1,1467,11,1,334,0,0
2005-03-07/2005-03-13,234,2005-03-07 00:00:00.000000000,2005-03-13 23:59:59.999999999,3535,17,0,1477,10,0,337,3,0
2005-03-14/2005-03-20,235,2005-03-14 00:00:00.000000000,2005-03-20 23:59:59.999999999,3465,13,83,1439,5,43,325,1,13
2005-03-21/2005-03-27,236,2005-03-21 00:00:00.000000000,2005-03-27 23:59:59.999999999,3475,12,2,1441,4,2,327,2,0
2005-03-28/2005-04-03,237,2005-03-28 00:00:00.000000000,2005-04-03 23:59:59.999999999,3473,5,7,1439,2,4,328,1,0
2005-04-04/2005-04-10,238,2005-04-04 00:00:00.000000000,2005-04-10 23:59:59.999999999,3483,10,0,1443,4,0,328,0,0
2005-04-11/2005-04-17,239,2005-04-11 00:00:00.000000000,2005-04-17 23:59:59.999999999,3493,11,1,1447,4,0,328,1,1
2005-04-18/2005-04-24,240,2005-04-18 00:00:00.000000000,2005-04-24 23:59:59.999999999,3509,16,0,1456,9,0,328,0,0
2005-04-25/2005-05-01,241,2005-04-25 00:00:00.000000000,2005-05-01 23:59:59.999999999,3513,7,3,1457,4,3,330,2,0
2005-05-02/2005-05-08,242,2005-05-02 00:00:00.000000000,2005-05-08 23:59:59.999999999,3523,11,1,1461,5,1,331,1,0
2005-05-09/2005-05-15,243,2005-05-09 00:00:00.000000000,2005-05-15 23:59:59.999999999,3541,19,1,1472,11,0,332,1,0
2005-05-16/2005-05-22,244,2005-05-16 00:00:00.000000000,2005-05-22 23:59:59.999999999,3550,9,0,1480,8,0,332,0,0
2005-05-23/2005-05-29,245,2005-05-23 00:00:00.000000000,2005-05-29 23:59:59.999999999,3555,5,0,1485,5,0,332,0,0
2005-05-30/2005-06-05,246,2005-05-30 00:00:00.000000000,2005-06-05 23:59:59.999999999,3566,11,0,1490,5,0,333,1,0
2005-06-06/2005-06-12,247,2005-06-06 00:00:00.000000000,2005-06-12 23:59:59.999999999,3575,10,1,1494,5,1,333,0,0
2005-06-13/2005-06-19,248,2005-06-13 00:00:00.000000000,2005-06-19 23:59:59.999999999,3581,6,0,1497,3,0,333,0,0
2005-06-20/2005-06-26,249,2005-06-20 00:00:00.000000000,2005-06-26 23:59:59.999999999,3589,8,0,1500,3,0,334,1,0
2005-06-27/2005-07-03,250,2005-06-27 00:00:00.000000000,2005-07-03 23:59:59.999999999,3598,9,0,1504,4,0,335,1,0
2005-07-04/2005-07-10,251,2005-07-04 00:00:00.000000000,2005-07-10 23:59:59.999999999,3609,13,2,1511,8,1,335,0,0
2005-07-11/2005-07-17,252,2005-07-11 00:00:00.000000000,2005-07-17 23:59:59.999999999,3614,5,0,1514,3,0,335,0,0
2005-07-18/2005-07-24,253,2005-07-18 00:00:00.000000000,2005-07-24 23:59:59.999999999,3621,7,0,1519,5,0,335,0,0
2005-07-25/2005-07-31,254,2005-07-25 00:00:00.000000000,2005-07-31 23:59:59.999999999,3631,10,0,1522,3,0,336,1,0
2005-08-01/2005-08-07,255,2005-08-01 00:00:00.000000000,2005-08-07 23:59:59.999999999,3642,11,0,1530,8,0,336,0,0
2005-08-08/2005-08-14,256,2005-08-08 00:00:00.000000000,2005-08-14 23:59:59.999999999,3659,17,0,1542,12,0,336,0,0
2005-08-15/2005-08-21,257,2005-08-15 00:00:00.000000000,2005-08-21 23:59:59.999999999,3675,16,0,1548,6,0,338,2,0
2005-08-22/2005-08-28,258,2005-08-22 00:00:00.000000000,2005-08-28 23:59:59.999999999,3684,9,0,1554,6,0,338,0,0
2005-08-29/2005-09-04,259,2005-08-29 00:00:00.000000000,2005-09-04 23:59:59.999999999,3690,6,0,1558,4,0,338,0,0
2005-09-05/2005-09-11,260,2005-09-05 00:00:00.000000000,2005-09-11 23:59:59.999999999,3695,6,1,1561,4,1,339,1,0
2005-09-12/2005-09-18,261,2005-09-12 00:00:00.000000000,2005-09-18 23:59:59.999999999,3704,9,0,1566,5,0,339,0,0
2005-09-19/2005-09-25,262,2005-09-19 00:00:00.000000000,2005-09-25 23:59:59.999999999,3715,11,0,1572,6,0,339,0,0
2005-09-26/2005-10-02,263,2005-09-26 00:00:00.000000000,2005-10-02 23:59:59.999999999,3727,13,1,1580,8,0,341,2,0
2005-10-03/2005-10-09,264,2005-10-03 00:00:00.000000000,2005-10-09 23:59:59.999999999,3736,9,0,1585,5,0,341,0,0
2005-10-10/2005-10-16,265,2005-10-10 00:00:00.000000000,2005-10-16 23:59:59.999999999,3742,6,0,1589,4,0,341,0,0
2005-10-17/2005-10-23,266,2005-10-17 00:00:00.000000000,2005-10-23 23:59:59.999999999,3750,10,2,1592,3,0,342,2,1
2005-10-24/2005-10-30,267,2005-10-24 00:00:00.000000000,2005-10-30 23:59:59.999999999,3762,12,0,1598,6,0,343,1,0
2005-10-31/2005-11-06,268,2005-10-31 00:00:00.000000000,2005-11-06 23:59:59.999999999,3767,5,0,1602,4,0,344,1,0
2005-11-07/2005-11-13,269,2005-11-07 00:00:00.000000000,2005-11-13 23:59:59.999999999,3771,4,0,1605,3,0,344,0,0
2005-11-14/2005-11-20,270,2005-11-14 00:00:00.000000000,2005-11-20 23:59:59.999999999,3782,13,2,1610,7,2,345,1,0
2005-11-21/2005-11-27,271,2005-11-21 00:00:00.000000000,2005-11-27 23:59:59.999999999,3792,11,1,1618,8,0,346,1,0
2005-11-28/2005-12-04,272,2005-11-28 00:00:00.000000000,2005-12-04 23:59:59.999999999,3812,20,0,1630,12,0,346,0,0
2005-12-05/2005-12-11,273,2005-12-05 00:00:00.000000000,2005-12-11 23:59:59.999999999,3816,4,0,1632,2,0,347,1,0
2005-12-12/2005-12-18,274,2005-12-12 00:00:00.000000000,2005-12-18 23:59:59.999999999,3821,5,0,1635,3,0,347,0,0
2005-12-19/2005-12-25,275,2005-12-19 00:00:00.000000000,2005-12-25 23:59:59.999999999,3826,5,0,1638,3,0,347,0,0
2005-12-26/2006-01-01,276,2005-12-26 00:00:00.000000000,2006-01-01 23:59:59.999999999,3832,7,1,1643,6,1,347,0,0
2006-01-02/2006-01-08,277,2006-01-02 00:00:00.000000000,2006-01-08 23:59:59.999999999,3838,7,1,1645,3,1,347,0,0
2006-01-09/2006-01-15,278,2006-01-09 00:00:00.000000000,2006-01-15 23:59:59.999999999,3845,7,0,1649,4,0,348,1,0
2006-01-16/2006-01-22,279,2006-01-16 00:00:00.000000000,2006-01-22 23:59:59.999999999,3849,4,0,1650,1,0,348,0,0
2006-01-23/2006-01-29,280,2006-01-23 00:00:00.000000000,2006-01-29 23:59:59.999999999,3852,4,1,1651,2,1,349,1,0
2006-01-30/2006-02-05,281,2006-01-30 00:00:00.000000000,2006-02-05 23:59:59.999999999,3857,5,0,1656,5,0,349,0,0
2006-02-06/2006-02-12,282,2006-02-06 00:00:00.000000000,2006-02-12 23:59:59.999999999,3863,6,0,1661,5,0,349,0,0
2006-02-13/2006-02-19,283,2006-02-13 00:00:00.000000000,2006-02-19 23:59:59.999999999,3865,2,0,1662,1,0,350,1,0
2006-02-20/2006-02-26,284,2006-02-20 00:00:00.000000000,2006-02-26 23:59:59.999999999,3872,7,0,1667,5,0,352,2,0
2006-02-27/2006-03-05,285,2006-02-27 00:00:00.000000000,2006-03-05 23:59:59.999999999,3878,6,0,1667,0,0,354,2,0
2006-03-06/2006-03-12,286,2006-03-06 00:00:00.000000000,2006-03-12 23:59:59.999999999,3886,8,0,1670,3,0,355,1,0
2006-03-13/2006-03-19,287,2006-03-13 00:00:00.000000000,2006-03-19 23:59:59.999999999,3895,9,0,1672,2,0,356,1,0
2006-03-20/2006-03-26,288,2006-03-20 00:00:00.000000000,2006-03-26 23:59:59.999999999,3902,7,0,1675,3,0,357,1,0
2006-03-27/2006-04-02,289,2006-03-27 00:00:00.000000000,2006-04-02 23:59:59.999999999,3911,9,0,1678,3,0,357,0,0
2006-04-03/2006-04-09,290,2006-04-03 00:00:00.000000000,2006-04-09 23:59:59.999999999,3915,7,3,1680,2,0,356,0,1
2006-04-10/2006-04-16,291,2006-04-10 00:00:00.000000000,2006-04-16 23:59:59.999999999,3921,7,1,1684,4,0,357,1,0
2006-04-17/2006-04-23,292,2006-04-17 00:00:00.000000000,2006-04-23 23:59:59.999999999,3925,5,1,1688,4,0,358,1,0
2006-04-24/2006-04-30,293,2006-04-24 00:00:00.000000000,2006-04-30 23:59:59.999999999,3928,5,2,1691,3,0,356,0,2
2006-05-01/2006-05-07,294,2006-05-01 00:00:00.000000000,2006-05-07 23:59:59.999999999,3931,4,1,1693,2,0,357,1,0
2006-05-08/2006-05-14,295,2006-05-08 00:00:00.000000000,2006-05-14 23:59:59.999999999,3941,10,0,1695,2,0,357,0,0
2006-05-15/2006-05-21,296,2006-05-15 00:00:00.000000000,2006-05-21 23:59:59.999999999,3945,4,0,1697,2,0,358,1,0
2006-05-22/2006-05-28,297,2006-05-22 00:00:00.000000000,2006-05-28 23:59:59.999999999,3953,8,0,1702,5,0,359,1,0
2006-05-29/2006-06-04,298,2006-05-29 00:00:00.000000000,2006-06-04 23:59:59.999999999,3959,6,0,1707,5,0,359,0,0
2006-06-05/2006-06-11,299,2006-06-05 00:00:00.000000000,2006-06-11 23:59:59.999999999,3961,5,3,1706,1,2,360,1,0
2006-06-12/2006-06-18,300,2006-06-12 00:00:00.000000000,2006-06-18 23:59:59.999999999,3965,5,1,1708,2,0,360,0,0
2006-06-19/2006-06-25,301,2006-06-19 00:00:00.000000000,2006-06-25 23:59:59.999999999,3967,2,0,1708,0,0,360,0,0
2006-06-26/2006-07-02,302,2006-06-26 00:00:00.000000000,2006-07-02 23:59:59.999999999,3973,8,2,1712,5,1,359,0,1
2006-07-03/2006-07-09,303,2006-07-03 00:00:00.000000000,2006-07-09 23:59:59.999999999,3978,6,1,1714,3,1,359,0,0
2006-07-10/2006-07-16,304,2006-07-10 00:00:00.000000000,2006-07-16 23:59:59.999999999,3982,7,3,1715,4,3,360,1,0
2006-07-17/2006-07-23,305,2006-07-17 00:00:00.000000000,2006-07-23 23:59:59.999999999,3987,5,0,1718,3,0,360,0,0
2006-07-24/2006-07-30,306,2006-07-24 00:00:00.000000000,2006-07-30 23:59:59.999999999,3990,3,0,1719,1,0,360,0,0
2006-07-31/2006-08-06,307,2006-07-31 00:00:00.000000000,2006-08-06 23:59:59.999999999,3997,7,0,1722,3,0,361,1,0
2006-08-07/2006-08-13,308,2006-08-07 00:00:00.000000000,2006-08-13 23:59:59.999999999,4003,6,0,1725,3,0,362,1,0
2006-08-14/2006-08-20,309,2006-08-14 00:00:00.000000000,2006-08-20 23:59:59.999999999,4010,9,2,1729,5,1,362,1,1
2006-08-21/2006-08-27,310,2006-08-21 00:00:00.000000000,2006-08-27 23:59:59.999999999,4016,6,0,1731,2,0,363,1,0
2006-08-28/2006-09-03,311,2006-08-28 00:00:00.000000000,2006-09-03 23:59:59.999999999,4022,8,2,1736,6,1,363,1,1
2006-09-04/2006-09-10,312,2006-09-04 00:00:00.000000000,2006-09-10 23:59:59.999999999,4030,8,0,1741,5,0,363,0,0
2006-09-11/2006-09-17,313,2006-09-11 00:00:00.000000000,2006-09-17 23:59:59.999999999,4036,7,1,1744,3,0,364,1,0
2006-09-18/2006-09-24,314,2006-09-18 00:00:00.000000000,2006-09-24 23:59:59.999999999,4044,11,3,1748,5,1,365,1,0
2006-09-25/2006-10-01,315,2006-09-25 00:00:00.000000000,2006-10-01 23:59:59.999999999,4053,12,3,1750,4,2,369,4,0
2006-10-02/2006-10-08,316,2006-10-02 00:00:00.000000000,2006-10-08 23:59:59.999999999,4060,8,1,1754,5,1,369,0,0
2006-10-09/2006-10-15,317,2006-10-09 00:00:00.000000000,2006-10-15 23:59:59.999999999,4067,7,0,1759,5,0,370,1,0
2006-10-16/2006-10-22,318,2006-10-16 00:00:00.000000000,2006-10-22 23:59:59.999999999,4069,3,1,1760,1,0,370,1,1
2006-10-23/2006-10-29,319,2006-10-23 00:00:00.000000000,2006-10-29 23:59:59.999999999,4070,2,1,1760,1,1,370,0,0
2006-10-30/2006-11-05,320,2006-10-30 00:00:00.000000000,2006-11-05 23:59:59.999999999,4080,11,1,1767,7,0,371,1,0
2006-11-06/2006-11-12,321,2006-11-06 00:00:00.000000000,2006-11-12 23:59:59.999999999,4091,11,0,1774,7,0,371,0,0
2006-11-13/2006-11-19,322,2006-11-13 00:00:00.000000000,2006-11-19 23:59:59.999999999,4103,13,1,1779,6,1,372,1,0
2006-11-20/2006-11-26,323,2006-11-20 00:00:00.000000000,2006-11-26 23:59:59.999999999,4107,4,0,1780,1,0,374,2,0
2006-11-27/2006-12-03,324,2006-11-27 00:00:00.000000000,2006-12-03 23:59:59.999999999,4113,7,1,1784,4,0,375,1,0
2006-12-04/2006-12-10,325,2006-12-04 00:00:00.000000000,2006-12-10 23:59:59.999999999,4116,3,0,1785,1,0,375,0,0
2006-12-11/2006-12-17,326,2006-12-11 00:00:00.000000000,2006-12-17 23:59:59.999999999,4125,9,0,1789,4,0,375,0,0
2006-12-18/2006-12-24,327,2006-12-18 00:00:00.000000000,2006-12-24 23:59:59.999999999,4129,4,0,1791,2,0,376,1,0
2006-12-25/2006-12-31,328,2006-12-25 00:00:00.000000000,2006-12-31 23:59:59.999999999,4132,3,0,1793,2,0,376,0,0
2007-01-01/2007-01-07,329,2007-01-01 00:00:00.000000000,2007-01-07 23:59:59.999999999,4141,10,1,1798,6,1,378,2,0
2007-01-08/2007-01-14,330,2007-01-08 00:00:00.000000000,2007-01-14 23:59:59.999999999,4148,7,0,1802,4,0,378,0,0
2007-01-15/2007-01-21,331,2007-01-15 00:00:00.000000000,2007-01-21 23:59:59.999999999,4161,13,0,1811,9,0,379,1,0
2007-01-22/2007-01-28,332,2007-01-22 00:00:00.000000000,2007-01-28 23:59:59.999999999,4165,4,0,1814,3,0,379,0,0
2007-01-29/2007-02-04,333,2007-01-29 00:00:00.000000000,2007-02-04 23:59:59.999999999,4168,3,0,1815,1,0,379,0,0
2007-02-05/2007-02-11,334,2007-02-05 00:00:00.000000000,2007-02-11 23:59:59.999999999,4173,5,0,1817,2,0,379,0,0
2007-02-12/2007-02-18,335,2007-02-12 00:00:00.000000000,2007-02-18 23:59:59.999999999,4184,11,0,1821,4,0,380,1,0
2007-02-19/2007-02-25,336,2007-02-19 00:00:00.000000000,2007-02-25 23:59:59.999999999,4186,2,0,1821,0,0,381,1,0
2007-02-26/2007-03-04,337,2007-02-26 00:00:00.000000000,2007-03-04 23:59:59.999999999,4193,7,0,1825,4,0,381,0,0
2007-03-05/2007-03-11,338,2007-03-05 00:00:00.000000000,2007-03-11 23:59:59.999999999,4200,7,0,1828,3,0,381,0,0
2007-03-12/2007-03-18,339,2007-03-12 00:00:00.000000000,2007-03-18 23:59:59.999999999,4203,3,0,1829,1,0,381,0,0
2007-03-19/2007-03-25,340,2007-03-19 00:00:00.000000000,2007-03-25 23:59:59.999999999,4211,8,0,1833,4,0,381,0,0
2007-03-26/2007-04-01,341,2007-03-26 00:00:00.000000000,2007-04-01 23:59:59.999999999,4217,6,0,1835,2,0,382,1,0
2007-04-02/2007-04-08,342,2007-04-02 00:00:00.000000000,2007-04-08 23:59:59.999999999,4222,6,1,1838,3,0,383,1,0
2007-04-09/2007-04-15,343,2007-04-09 00:00:00.000000000,2007-04-15 23:59:59.999999999,4224,2,0,1839,1,0,384,1,0
2007-04-16/2007-04-22,344,2007-04-16 00:00:00.000000000,2007-04-22 23:59:59.999999999,4236,12,0,1845,6,0,384,0,0
2007-04-23/2007-04-29,345,2007-04-23 00:00:00.000000000,2007-04-29 23:59:59.999999999,4244,14,6,1851,8,2,384,0,0
2007-04-30/2007-05-06,346,2007-04-30 00:00:00.000000000,2007-05-06 23:59:59.999999999,4249,5,0,1854,3,0,385,1,0
2007-05-07/2007-05-13,347,2007-05-07 00:00:00.000000000,2007-05-13 23:59:59.999999999,4255,6,0,1857,3,0,386,1,0
2007-05-14/2007-05-20,348,2007-05-14 00:00:00.000000000,2007-05-20 23:59:59.999999999,4260,5,0,1858,1,0,386,0,0
2007-05-21/2007-05-27,349,2007-05-21 00:00:00.000000000,2007-05-27 23:59:59.999999999,4267,7,0,1865,7,0,386,0,0
2007-05-28/2007-06-03,350,2007-05-28 00:00:00.000000000,2007-06-03 23:59:59.999999999,4269,2,0,1867,2,0,386,0,0
2007-06-04/2007-06-10,351,2007-06-04 00:00:00.000000000,2007-06-10 23:59:59.999999999,4274,5,0,1869,2,0,386,0,0
2007-06-11/2007-06-17,352,2007-06-11 00:00:00.000000000,2007-06-17 23:59:59.999999999,4281,7,0,1875,6,0,386,0,0
2007-06-18/2007-06-24,353,2007-06-18 00:00:00.000000000,2007-06-24 23:59:59.999999999,4287,6,0,1878,3,0,387,1,0
2007-06-25/2007-07-01,354,2007-06-25 00:00:00.000000000,2007-07-01 23:59:59.999999999,4300,13,0,1883,5,0,387,0,0
2007-07-02/2007-07-08,355,2007-07-02 00:00:00.000000000,2007-07-08 23:59:59.999999999,4304,4,0,1886,3,0,387,0,0
2007-07-09/2007-07-15,356,2007-07-09 00:00:00.000000000,2007-07-15 23:59:59.999999999,4305,1,0,1886,0,0,387,0,0
2007-07-16/2007-07-22,357,2007-07-16 00:00:00.000000000,2007-07-22 23:59:59.999999999,4309,4,0,1888,2,0,387,0,0
2007-07-23/2007-07-29,358,2007-07-23 00:00:00.000000000,2007-07-29 23:59:59.999999999,4315,6,0,1891,3,0,388,1,0
2007-07-30/2007-08-05,359,2007-07-30 00:00:00.000000000,2007-08-05 23:59:59.999999999,4320,5,0,1894,3,0,388,0,0
2007-08-06/2007-08-12,360,2007-08-06 00:00:00.000000000,2007-08-12 23:59:59.999999999,4324,5,1,1896,2,0,388,0,0
2007-08-13/2007-08-19,361,2007-08-13 00:00:00.000000000,2007-08-19 23:59:59.999999999,4330,6,0,1900,4,0,389,1,0
2007-08-20/2007-08-26,362,2007-08-20 00:00:00.000000000,2007-08-26 23:59:59.999999999,4333,3,0,1901,1,0,390,1,0
2007-08-27/2007-09-02,363,2007-08-27 00:00:00.000000000,2007-09-02 23:59:59.999999999,4338,5,0,1902,1,0,390,0,0
2007-09-03/2007-09-09,364,2007-09-03 00:00:00.000000000,2007-09-09 23:59:59.999999999,4345,7,0,1904,2,0,391,1,0
2007-09-10/2007-09-16,365,2007-09-10 00:00:00.000000000,2007-09-16 23:59:59.999999999,4357,12,0,1909,5,0,392,1,0
2007-09-17/2007-09-23,366,2007-09-17 00:00:00.000000000,2007-09-23 23:59:59.999999999,4365,8,0,1913,4,0,393,1,0
2007-09-24/2007-09-30,367,2007-09-24 00:00:00.000000000,2007-09-30 23:59:59.999999999,4368,3,0,1914,1,0,393,0,0
2007-10-01/2007-10-07,368,2007-10-01 00:00:00.000000000,2007-10-07 23:59:59.999999999,4375,7,0,1916,2,0,393,0,0
2007-10-08/2007-10-14,369,2007-10-08 00:00:00.000000000,2007-10-14 23:59:59.999999999,4384,9,0,1920,4,0,393,0,0
2007-10-15/2007-10-21,370,2007-10-15 00:00:00.000000000,2007-10-21 23:59:59.999999999,4391,7,0,1926,6,0,393,0,0
2007-10-22/2007-10-28,371,2007-10-22 00:00:00.000000000,2007-10-28 23:59:59.999999999,4394,3,0,1928,2,0,393,0,0
2007-10-29/2007-11-04,372,2007-10-29 00:00:00.000000000,2007-11-04 23:59:59.999999999,4398,4,0,1932,4,0,393,0,0
2007-11-05/2007-11-11,373,2007-11-05 00:00:00.000000000,2007-11-11 23:59:59.999999999,4402,4,0,1933,1,0,394,1,0
2007-11-12/2007-11-18,374,2007-11-12 00:00:00.000000000,2007-11-18 23:59:59.999999999,4406,4,0,1935,2,0,394,0,0
2007-11-19/2007-11-25,375,2007-11-19 00:00:00.000000000,2007-11-25 23:59:59.999999999,4412,6,0,1938,3,0,395,1,0
2007-11-26/2007-12-02,376,2007-11-26 00:00:00.000000000,2007-12-02 23:59:59.999999999,4416,6,2,1942,6,2,395,0,0
2007-12-03/2007-12-09,377,2007-12-03 00:00:00.000000000,2007-12-09 23:59:59.999999999,4418,3,1,1942,1,1,396,1,0
2007-12-10/2007-12-16,378,2007-12-10 00:00:00.000000000,2007-12-16 23:59:59.999999999,4421,3,0,1943,1,0,396,0,0
2007-12-17/2007-12-23,379,2007-12-17 00:00:00.000000000,2007-12-23 23:59:59.999999999,4421,3,3,1942,1,2,397,1,0
2007-12-24/2007-12-30,380,2007-12-24 00:00:00.000000000,2007-12-30 23:59:59.999999999,4422,1,0,1942,0,0,397,0,0
2007-12-31/2008-01-06,381,2007-12-31 00:00:00.000000000,2008-01-06 23:59:59.999999999,4423,2,1,1942,1,1,397,0,0
2008-01-07/2008-01-13,382,2008-01-07 00:00:00.000000000,2008-01-13 23:59:59.999999999,4425,3,1,1944,3,1,397,0,0
2008-01-14/2008-01-20,383,2008-01-14 00:00:00.000000000,2008-01-20 23:59:59.999999999,4433,11,3,1945,3,2,399,2,0
2008-01-21/2008-01-27,384,2008-01-21 00:00:00.000000000,2008-01-27 23:59:59.999999999,4432,0,1,1945,0,0,398,0,1
2008-01-28/2008-02-03,385,2008-01-28 00:00:00.000000000,2008-02-03 23:59:59.999999999,4434,3,1,1947,2,0,398,1,1
2008-02-04/2008-02-10,386,2008-02-04 00:00:00.000000000,2008-02-10 23:59:59.999999999,4435,3,2,1948,2,1,398,0,0
2008-02-11/2008-02-17,387,2008-02-11 00:00:00.000000000,2008-02-17 23:59:59.999999999,4437,5,3,1950,4,2,398,0,0
2008-02-18/2008-02-24,388,2008-02-18 00:00:00.000000000,2008-02-24 23:59:59.999999999,854,1,3584,259,1,1692,44,0,354
2008-02-25/2008-03-02,389,2008-02-25 00:00:00.000000000,2008-03-02 23:59:59.999999999,853,2,3,260,2,1,43,0,1
2008-03-03/2008-03-09,390,2008-03-03 00:00:00.000000000,2008-03-09 23:59:59.999999999,853,6,6,259,5,6,43,0,0
2008-03-10/2008-03-16,391,2008-03-10 00:00:00.000000000,2008-03-16 23:59:59.999999999,854,2,1,260,2,1,43,0,0
2008-03-17/2008-03-23,392,2008-03-17 00:00:00.000000000,2008-03-23 23:59:59.999999999,844,9,19,256,2,6,43,1,1
2008-03-24/2008-03-30,393,2008-03-24 00:00:00.000000000,2008-03-30 23:59:59.999999999,845,1,0,256,0,0,43,0,0
2008-03-31/2008-04-06,394,2008-03-31 00:00:00.000000000,2008-04-06 23:59:59.999999999,847,5,3,256,0,0,44,2,1
2008-04-07/2008-04-13,395,2008-04-07 00:00:00.000000000,2008-04-13 23:59:59.999999999,848,7,6,257,3,2,45,1,0
