,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2014-10-06/2014-10-12,203,2014-10-06 00:00:00.000000000,2014-10-12 23:59:59.999999999,498,8,3,294,1,2,44,3,1
2014-10-13/2014-10-19,204,2014-10-13 00:00:00.000000000,2014-10-19 23:59:59.999999999,500,6,4,296,2,0,44,2,2
2014-10-20/2014-10-26,205,2014-10-20 00:00:00.000000000,2014-10-26 23:59:59.999999999,504,6,2,299,5,2,45,1,0
2014-10-27/2014-11-02,206,2014-10-27 00:00:00.000000000,2014-11-02 23:59:59.999999999,505,5,4,297,2,4,46,1,0
2014-11-03/2014-11-09,207,2014-11-03 00:00:00.000000000,2014-11-09 23:59:59.999999999,506,3,2,298,2,1,46,0,0
2014-11-10/2014-11-16,208,2014-11-10 00:00:00.000000000,2014-11-16 23:59:59.999999999,509,7,4,301,6,3,45,0,1
2014-11-17/2014-11-23,209,2014-11-17 00:00:00.000000000,2014-11-23 23:59:59.999999999,510,3,2,301,1,1,44,0,1
2014-11-24/2014-11-30,210,2014-11-24 00:00:00.000000000,2014-11-30 23:59:59.999999999,513,5,2,302,3,2,45,1,0
2014-12-01/2014-12-07,211,2014-12-01 00:00:00.000000000,2014-12-07 23:59:59.999999999,513,2,2,303,2,1,45,0,0
2014-12-08/2014-12-14,212,2014-12-08 00:00:00.000000000,2014-12-14 23:59:59.999999999,508,4,9,298,1,6,46,2,1
2014-12-15/2014-12-21,213,2014-12-15 00:00:00.000000000,2014-12-21 23:59:59.999999999,508,2,2,299,2,1,46,0,0
2014-12-22/2014-12-28,214,2014-12-22 00:00:00.000000000,2014-12-28 23:59:59.999999999,509,3,2,297,0,2,47,1,0
2014-12-29/2015-01-04,215,2014-12-29 00:00:00.000000000,2015-01-04 23:59:59.999999999,508,3,4,295,2,4,47,0,0
2015-01-05/2015-01-11,216,2015-01-05 00:00:00.000000000,2015-01-11 23:59:59.999999999,511,6,3,295,3,3,48,1,0
2015-01-12/2015-01-18,217,2015-01-12 00:00:00.000000000,2015-01-18 23:59:59.999999999,514,4,1,298,3,0,48,0,0
2015-01-19/2015-01-25,218,2015-01-19 00:00:00.000000000,2015-01-25 23:59:59.999999999,503,2,13,287,1,12,48,0,0
2015-01-26/2015-02-01,219,2015-01-26 00:00:00.000000000,2015-02-01 23:59:59.999999999,505,6,4,288,4,3,49,2,1
2015-02-02/2015-02-08,220,2015-02-02 00:00:00.000000000,2015-02-08 23:59:59.999999999,506,3,2,288,0,0,49,1,1
2015-02-09/2015-02-15,221,2015-02-09 00:00:00.000000000,2015-02-15 23:59:59.999999999,503,3,6,287,3,4,49,0,0
2015-02-16/2015-02-22,222,2015-02-16 00:00:00.000000000,2015-02-22 23:59:59.999999999,510,9,2,288,3,2,49,0,0
2015-02-23/2015-03-01,223,2015-02-23 00:00:00.000000000,2015-03-01 23:59:59.999999999,512,3,1,289,1,0,49,0,0
2015-03-02/2015-03-08,224,2015-03-02 00:00:00.000000000,2015-03-08 23:59:59.999999999,505,1,8,284,1,6,47,0,2
2015-03-09/2015-03-15,225,2015-03-09 00:00:00.000000000,2015-03-15 23:59:59.999999999,508,3,0,285,1,0,47,0,0
2015-03-16/2015-03-22,226,2015-03-16 00:00:00.000000000,2015-03-22 23:59:59.999999999,513,7,2,288,4,1,46,0,1
2015-03-23/2015-03-29,227,2015-03-23 00:00:00.000000000,2015-03-29 23:59:59.999999999,518,9,4,289,5,4,46,0,0
2015-03-30/2015-04-05,228,2015-03-30 00:00:00.000000000,2015-04-05 23:59:59.999999999,513,5,10,281,1,9,46,1,1
2015-04-06/2015-04-12,229,2015-04-06 00:00:00.000000000,2015-04-12 23:59:59.999999999,514,2,1,281,1,1,46,0,0
2015-04-13/2015-04-19,230,2015-04-13 00:00:00.000000000,2015-04-19 23:59:59.999999999,511,2,5,278,1,4,46,1,1
2015-04-20/2015-04-26,231,2015-04-20 00:00:00.000000000,2015-04-26 23:59:59.999999999,510,5,6,276,4,6,46,0,0
2015-04-27/2015-05-03,232,2015-04-27 00:00:00.000000000,2015-05-03 23:59:59.999999999,509,5,6,278,5,3,44,0,2
2015-05-04/2015-05-10,233,2015-05-04 00:00:00.000000000,2015-05-10 23:59:59.999999999,503,3,9,272,1,7,44,2,2
2015-05-11/2015-05-17,234,2015-05-11 00:00:00.000000000,2015-05-17 23:59:59.999999999,506,4,1,275,3,0,45,1,0
2015-05-18/2015-05-24,235,2015-05-18 00:00:00.000000000,2015-05-24 23:59:59.999999999,508,6,4,278,4,1,45,0,0
2015-05-25/2015-05-31,236,2015-05-25 00:00:00.000000000,2015-05-31 23:59:59.999999999,513,7,2,281,5,2,45,0,0
2015-06-01/2015-06-07,237,2015-06-01 00:00:00.000000000,2015-06-07 23:59:59.999999999,516,5,2,282,2,1,44,0,1
2015-06-08/2015-06-14,238,2015-06-08 00:00:00.000000000,2015-06-14 23:59:59.999999999,507,2,11,276,1,7,42,1,3
2015-06-15/2015-06-21,239,2015-06-15 00:00:00.000000000,2015-06-21 23:59:59.999999999,505,5,7,271,2,7,42,0,0
2015-06-22/2015-06-28,240,2015-06-22 00:00:00.000000000,2015-06-28 23:59:59.999999999,503,6,8,271,4,4,40,1,3
2015-06-29/2015-07-05,241,2015-06-29 00:00:00.000000000,2015-07-05 23:59:59.999999999,509,8,2,272,3,2,40,0,0
2015-07-06/2015-07-12,242,2015-07-06 00:00:00.000000000,2015-07-12 23:59:59.999999999,513,10,6,272,4,4,40,1,1
2015-07-13/2015-07-19,243,2015-07-13 00:00:00.000000000,2015-07-19 23:59:59.999999999,507,2,8,268,1,5,39,0,1
2015-07-20/2015-07-26,244,2015-07-20 00:00:00.000000000,2015-07-26 23:59:59.999999999,511,5,1,270,3,1,39,0,0
2015-07-27/2015-08-02,245,2015-07-27 00:00:00.000000000,2015-08-02 23:59:59.999999999,512,5,4,270,2,2,38,0,1
2015-08-03/2015-08-09,246,2015-08-03 00:00:00.000000000,2015-08-09 23:59:59.999999999,525,15,2,277,9,2,40,2,0
2015-08-10/2015-08-16,247,2015-08-10 00:00:00.000000000,2015-08-16 23:59:59.999999999,528,7,4,279,3,1,40,0,0
2015-08-17/2015-08-23,248,2015-08-17 00:00:00.000000000,2015-08-23 23:59:59.999999999,534,9,3,281,3,1,41,2,1
2015-08-24/2015-08-30,249,2015-08-24 00:00:00.000000000,2015-08-30 23:59:59.999999999,537,6,3,283,4,2,41,0,0
2015-08-31/2015-09-06,250,2015-08-31 00:00:00.000000000,2015-09-06 23:59:59.999999999,530,2,9,279,1,5,39,0,2
2015-09-07/2015-09-13,251,2015-09-07 00:00:00.000000000,2015-09-13 23:59:59.999999999,537,9,2,282,5,2,40,1,0
2015-09-14/2015-09-20,252,2015-09-14 00:00:00.000000000,2015-09-20 23:59:59.999999999,543,8,2,281,1,2,43,3,0
2015-09-21/2015-09-27,253,2015-09-21 00:00:00.000000000,2015-09-27 23:59:59.999999999,547,5,1,284,3,0,43,0,0
2015-09-28/2015-10-04,254,2015-09-28 00:00:00.000000000,2015-10-04 23:59:59.999999999,551,7,3,286,3,1,42,1,2
2015-10-05/2015-10-11,255,2015-10-05 00:00:00.000000000,2015-10-11 23:59:59.999999999,551,2,2,287,2,1,41,0,1
2015-10-12/2015-10-18,256,2015-10-12 00:00:00.000000000,2015-10-18 23:59:59.999999999,550,4,5,286,2,3,41,0,0
2015-10-19/2015-10-25,257,2015-10-19 00:00:00.000000000,2015-10-25 23:59:59.999999999,551,2,1,286,1,1,41,0,0
2015-10-26/2015-11-01,258,2015-10-26 00:00:00.000000000,2015-11-01 23:59:59.999999999,556,7,2,291,6,1,41,0,0
2015-11-02/2015-11-08,259,2015-11-02 00:00:00.000000000,2015-11-08 23:59:59.999999999,560,4,0,294,3,0,41,0,0
2015-11-09/2015-11-15,260,2015-11-09 00:00:00.000000000,2015-11-15 23:59:59.999999999,565,7,2,298,6,2,41,0,0
2015-11-16/2015-11-22,261,2015-11-16 00:00:00.000000000,2015-11-22 23:59:59.999999999,567,4,2,300,4,2,41,0,0
2015-11-23/2015-11-29,262,2015-11-23 00:00:00.000000000,2015-11-29 23:59:59.999999999,569,4,2,301,3,2,41,0,0
2015-11-30/2015-12-06,263,2015-11-30 00:00:00.000000000,2015-12-06 23:59:59.999999999,570,7,6,304,6,3,40,0,1
2015-12-07/2015-12-13,264,2015-12-07 00:00:00.000000000,2015-12-13 23:59:59.999999999,578,10,2,308,6,2,40,0,0
2015-12-14/2015-12-20,265,2015-12-14 00:00:00.000000000,2015-12-20 23:59:59.999999999,533,4,49,286,4,26,29,0,11
2015-12-21/2015-12-27,266,2015-12-21 00:00:00.000000000,2015-12-27 23:59:59.999999999,530,1,4,282,0,4,29,0,0
2015-12-28/2016-01-03,267,2015-12-28 00:00:00.000000000,2016-01-03 23:59:59.999999999,526,0,4,280,0,2,28,0,1
2016-01-04/2016-01-10,268,2016-01-04 00:00:00.000000000,2016-01-10 23:59:59.999999999,529,6,3,281,4,3,28,0,0
2016-01-11/2016-01-17,269,2016-01-11 00:00:00.000000000,2016-01-17 23:59:59.999999999,530,5,4,282,4,3,28,0,0
2016-01-18/2016-01-24,270,2016-01-18 00:00:00.000000000,2016-01-24 23:59:59.999999999,534,6,2,284,4,2,29,1,0
2016-01-25/2016-01-31,271,2016-01-25 00:00:00.000000000,2016-01-31 23:59:59.999999999,534,2,2,285,2,1,29,0,0
2016-02-01/2016-02-07,272,2016-02-01 00:00:00.000000000,2016-02-07 23:59:59.999999999,535,4,3,286,4,3,29,0,0
2016-02-08/2016-02-14,273,2016-02-08 00:00:00.000000000,2016-02-14 23:59:59.999999999,536,2,1,287,1,0,29,0,0
2016-02-15/2016-02-21,274,2016-02-15 00:00:00.000000000,2016-02-21 23:59:59.999999999,534,7,9,287,2,2,27,0,2
2016-02-22/2016-02-28,275,2016-02-22 00:00:00.000000000,2016-02-28 23:59:59.999999999,535,2,1,287,1,1,27,0,0
2016-02-29/2016-03-06,276,2016-02-29 00:00:00.000000000,2016-03-06 23:59:59.999999999,538,4,1,288,2,1,27,0,0
2016-03-07/2016-03-13,277,2016-03-07 00:00:00.000000000,2016-03-13 23:59:59.999999999,541,3,0,289,1,0,27,0,0
2016-03-14/2016-03-20,278,2016-03-14 00:00:00.000000000,2016-03-20 23:59:59.999999999,547,8,2,291,4,2,27,0,0
2016-03-21/2016-03-27,279,2016-03-21 00:00:00.000000000,2016-03-27 23:59:59.999999999,549,3,1,293,3,1,27,0,0
2016-03-28/2016-04-03,280,2016-03-28 00:00:00.000000000,2016-04-03 23:59:59.999999999,554,5,0,295,2,0,27,0,0
2016-04-04/2016-04-10,281,2016-04-04 00:00:00.000000000,2016-04-10 23:59:59.999999999,558,4,0,299,4,0,27,0,0
2016-04-11/2016-04-17,282,2016-04-11 00:00:00.000000000,2016-04-17 23:59:59.999999999,561,6,3,300,3,2,27,0,0
2016-04-18/2016-04-24,283,2016-04-18 00:00:00.000000000,2016-04-24 23:59:59.999999999,560,3,4,299,1,2,26,1,2
2016-04-25/2016-05-01,284,2016-04-25 00:00:00.000000000,2016-05-01 23:59:59.999999999,558,5,7,295,1,5,26,0,0
2016-05-02/2016-05-08,285,2016-05-02 00:00:00.000000000,2016-05-08 23:59:59.999999999,551,8,15,293,1,3,27,1,0
2016-05-09/2016-05-15,286,2016-05-09 00:00:00.000000000,2016-05-15 23:59:59.999999999,541,9,19,287,7,13,26,1,2
2016-05-16/2016-05-22,287,2016-05-16 00:00:00.000000000,2016-05-22 23:59:59.999999999,536,2,7,283,1,5,26,0,0
2016-05-23/2016-05-29,288,2016-05-23 00:00:00.000000000,2016-05-29 23:59:59.999999999,534,2,4,282,0,1,26,0,0
2016-05-30/2016-06-05,289,2016-05-30 00:00:00.000000000,2016-06-05 23:59:59.999999999,530,3,7,282,1,1,26,0,0
2016-06-06/2016-06-12,290,2016-06-06 00:00:00.000000000,2016-06-12 23:59:59.999999999,526,4,8,284,3,1,26,0,0
2016-06-13/2016-06-19,291,2016-06-13 00:00:00.000000000,2016-06-19 23:59:59.999999999,514,4,16,278,3,9,25,0,1
2016-06-20/2016-06-26,292,2016-06-20 00:00:00.000000000,2016-06-26 23:59:59.999999999,509,4,9,276,2,4,25,0,0
2016-06-27/2016-07-03,293,2016-06-27 00:00:00.000000000,2016-07-03 23:59:59.999999999,505,5,9,276,2,2,25,0,0
2016-07-04/2016-07-10,294,2016-07-04 00:00:00.000000000,2016-07-10 23:59:59.999999999,503,4,6,274,1,3,26,1,0
2016-07-11/2016-07-17,295,2016-07-11 00:00:00.000000000,2016-07-17 23:59:59.999999999,507,8,4,278,8,4,26,0,0
2016-07-18/2016-07-24,296,2016-07-18 00:00:00.000000000,2016-07-24 23:59:59.999999999,507,1,1,278,1,1,26,0,0
2016-07-25/2016-07-31,297,2016-07-25 00:00:00.000000000,2016-07-31 23:59:59.999999999,510,4,1,280,2,0,26,0,0
2016-08-01/2016-08-07,298,2016-08-01 00:00:00.000000000,2016-08-07 23:59:59.999999999,514,10,6,286,10,4,25,0,1
2016-08-08/2016-08-14,299,2016-08-08 00:00:00.000000000,2016-08-14 23:59:59.999999999,511,4,7,285,4,5,24,0,1
2016-08-15/2016-08-21,300,2016-08-15 00:00:00.000000000,2016-08-21 23:59:59.999999999,512,1,0,285,0,0,24,0,0
2016-08-22/2016-08-28,301,2016-08-22 00:00:00.000000000,2016-08-28 23:59:59.999999999,512,2,2,286,2,1,24,0,0
2016-08-29/2016-09-04,302,2016-08-29 00:00:00.000000000,2016-09-04 23:59:59.999999999,512,3,3,285,1,2,24,0,0
2016-09-05/2016-09-11,303,2016-09-05 00:00:00.000000000,2016-09-11 23:59:59.999999999,516,5,1,289,4,0,24,0,0
2016-09-12/2016-09-18,304,2016-09-12 00:00:00.000000000,2016-09-18 23:59:59.999999999,512,4,8,290,3,2,24,0,0
2016-09-19/2016-09-25,305,2016-09-19 00:00:00.000000000,2016-09-25 23:59:59.999999999,506,2,8,286,0,4,25,1,0
2016-09-26/2016-10-02,306,2016-09-26 00:00:00.000000000,2016-10-02 23:59:59.999999999,505,1,2,286,1,1,24,0,1
2016-10-03/2016-10-09,307,2016-10-03 00:00:00.000000000,2016-10-09 23:59:59.999999999,507,2,0,288,2,0,24,0,0
2016-10-10/2016-10-16,308,2016-10-10 00:00:00.000000000,2016-10-16 23:59:59.999999999,496,2,13,278,2,12,24,0,0
2016-10-17/2016-10-23,309,2016-10-17 00:00:00.000000000,2016-10-23 23:59:59.999999999,497,2,1,278,1,1,24,0,0
2016-10-24/2016-10-30,310,2016-10-24 00:00:00.000000000,2016-10-30 23:59:59.999999999,460,3,40,252,1,27,21,0,3
2016-10-31/2016-11-06,311,2016-10-31 00:00:00.000000000,2016-11-06 23:59:59.999999999,466,10,4,254,4,2,21,0,0
2016-11-07/2016-11-13,312,2016-11-07 00:00:00.000000000,2016-11-13 23:59:59.999999999,465,6,7,255,5,4,21,0,0
2016-11-14/2016-11-20,313,2016-11-14 00:00:00.000000000,2016-11-20 23:59:59.999999999,467,4,2,257,3,1,21,0,0
2016-11-21/2016-11-27,314,2016-11-21 00:00:00.000000000,2016-11-27 23:59:59.999999999,469,3,1,257,1,1,21,0,0
2016-11-28/2016-12-04,315,2016-11-28 00:00:00.000000000,2016-12-04 23:59:59.999999999,469,3,3,257,2,2,22,1,0
2016-12-05/2016-12-11,316,2016-12-05 00:00:00.000000000,2016-12-11 23:59:59.999999999,468,6,7,254,2,5,22,0,0
2016-12-12/2016-12-18,317,2016-12-12 00:00:00.000000000,2016-12-18 23:59:59.999999999,470,4,2,254,1,1,22,0,0
2016-12-19/2016-12-25,318,2016-12-19 00:00:00.000000000,2016-12-25 23:59:59.999999999,471,6,5,255,3,2,23,1,0
2016-12-26/2017-01-01,319,2016-12-26 00:00:00.000000000,2017-01-01 23:59:59.999999999,472,5,4,255,2,2,23,0,0
2017-01-02/2017-01-08,320,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,464,3,11,254,2,3,23,0,0
2017-01-09/2017-01-15,321,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,462,4,6,254,2,2,23,0,0
2017-01-16/2017-01-22,322,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,466,4,0,256,2,0,23,0,0
2017-01-23/2017-01-29,323,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,468,7,5,260,7,3,22,0,1
2017-01-30/2017-02-05,324,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,468,4,4,259,2,3,22,0,0
2017-02-06/2017-02-12,325,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,470,9,7,263,7,3,22,0,0
2017-02-13/2017-02-19,326,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,467,1,4,262,1,2,22,0,0
2017-02-20/2017-02-26,327,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,465,0,2,261,0,1,21,0,1
2017-02-27/2017-03-05,328,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,467,5,3,261,3,3,21,0,0
2017-03-06/2017-03-12,329,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,461,3,9,259,3,5,21,0,0
2017-03-13/2017-03-19,330,2017-03-13 00:00:00.000000000,2017-03-19 23:59:59.999999999,465,7,3,262,5,2,22,1,0
2017-03-20/2017-03-26,331,2017-03-20 00:00:00.000000000,2017-03-26 23:59:59.999999999,468,7,4,263,3,2,21,0,1
2017-03-27/2017-04-02,332,2017-03-27 00:00:00.000000000,2017-04-02 23:59:59.999999999,467,3,4,262,2,3,22,1,0
2017-04-03/2017-04-09,333,2017-04-03 00:00:00.000000000,2017-04-09 23:59:59.999999999,471,4,0,266,4,0,22,0,0
2017-04-10/2017-04-16,334,2017-04-10 00:00:00.000000000,2017-04-16 23:59:59.999999999,475,6,2,270,5,1,22,0,0
2017-04-17/2017-04-23,335,2017-04-17 00:00:00.000000000,2017-04-23 23:59:59.999999999,474,2,3,271,2,1,22,0,0
2017-04-24/2017-04-30,336,2017-04-24 00:00:00.000000000,2017-04-30 23:59:59.999999999,472,4,6,269,4,6,22,0,0
2017-05-01/2017-05-07,337,2017-05-01 00:00:00.000000000,2017-05-07 23:59:59.999999999,474,6,4,272,4,1,22,0,0
2017-05-08/2017-05-14,338,2017-05-08 00:00:00.000000000,2017-05-14 23:59:59.999999999,476,4,2,275,4,1,22,0,0
2017-05-15/2017-05-21,339,2017-05-15 00:00:00.000000000,2017-05-21 23:59:59.999999999,482,10,4,280,7,2,22,0,0
2017-05-22/2017-05-28,340,2017-05-22 00:00:00.000000000,2017-05-28 23:59:59.999999999,477,6,11,278,4,6,22,0,0
2017-05-29/2017-06-04,341,2017-05-29 00:00:00.000000000,2017-06-04 23:59:59.999999999,471,1,7,277,1,2,22,0,0
2017-06-05/2017-06-11,342,2017-06-05 00:00:00.000000000,2017-06-11 23:59:59.999999999,470,4,5,276,3,4,22,0,0
2017-06-12/2017-06-18,343,2017-06-12 00:00:00.000000000,2017-06-18 23:59:59.999999999,466,3,7,273,2,5,22,0,0
2017-06-19/2017-06-25,344,2017-06-19 00:00:00.000000000,2017-06-25 23:59:59.999999999,458,2,10,270,1,4,22,0,0
2017-06-26/2017-07-02,345,2017-06-26 00:00:00.000000000,2017-07-02 23:59:59.999999999,456,4,6,268,2,4,23,1,0
2017-07-03/2017-07-09,346,2017-07-03 00:00:00.000000000,2017-07-09 23:59:59.999999999,451,1,6,265,1,4,23,0,0
2017-07-10/2017-07-16,347,2017-07-10 00:00:00.000000000,2017-07-16 23:59:59.999999999,449,1,3,265,1,1,22,0,1
2017-07-17/2017-07-23,348,2017-07-17 00:00:00.000000000,2017-07-23 23:59:59.999999999,447,2,4,263,0,2,23,1,0
2017-07-24/2017-07-30,349,2017-07-24 00:00:00.000000000,2017-07-30 23:59:59.999999999,446,3,4,263,2,2,23,0,0
2017-07-31/2017-08-06,350,2017-07-31 00:00:00.000000000,2017-08-06 23:59:59.999999999,448,5,3,264,2,1,22,0,1
2017-08-07/2017-08-13,351,2017-08-07 00:00:00.000000000,2017-08-13 23:59:59.999999999,448,4,4,263,2,3,22,0,0
2017-08-14/2017-08-20,352,2017-08-14 00:00:00.000000000,2017-08-20 23:59:59.999999999,449,4,3,265,4,2,22,0,0
2017-08-21/2017-08-27,353,2017-08-21 00:00:00.000000000,2017-08-27 23:59:59.999999999,443,1,7,264,1,2,21,0,1
2017-08-28/2017-09-03,354,2017-08-28 00:00:00.000000000,2017-09-03 23:59:59.999999999,438,5,10,261,5,8,20,0,1
2017-09-04/2017-09-10,355,2017-09-04 00:00:00.000000000,2017-09-10 23:59:59.999999999,438,0,0,261,0,0,20,0,0
2017-09-11/2017-09-17,356,2017-09-11 00:00:00.000000000,2017-09-17 23:59:59.999999999,436,3,5,259,2,4,20,0,0
2017-09-18/2017-09-24,357,2017-09-18 00:00:00.000000000,2017-09-24 23:59:59.999999999,432,1,5,257,1,3,20,0,0
2017-09-25/2017-10-01,358,2017-09-25 00:00:00.000000000,2017-10-01 23:59:59.999999999,423,0,9,251,0,6,19,0,1
2017-10-02/2017-10-08,359,2017-10-02 00:00:00.000000000,2017-10-08 23:59:59.999999999,423,4,4,252,2,1,19,0,0
2017-10-09/2017-10-15,360,2017-10-09 00:00:00.000000000,2017-10-15 23:59:59.999999999,428,6,1,256,5,1,19,0,0
2017-10-16/2017-10-22,361,2017-10-16 00:00:00.000000000,2017-10-22 23:59:59.999999999,426,2,4,256,2,2,19,0,0
2017-10-23/2017-10-29,362,2017-10-23 00:00:00.000000000,2017-10-29 23:59:59.999999999,419,3,10,252,1,5,19,0,0
2017-10-30/2017-11-05,363,2017-10-30 00:00:00.000000000,2017-11-05 23:59:59.999999999,411,4,12,248,2,6,19,0,0
2017-11-06/2017-11-12,364,2017-11-06 00:00:00.000000000,2017-11-12 23:59:59.999999999,411,3,3,250,3,1,19,0,0
2017-11-13/2017-11-19,365,2017-11-13 00:00:00.000000000,2017-11-19 23:59:59.999999999,408,3,6,248,2,4,18,0,1
2017-11-20/2017-11-26,366,2017-11-20 00:00:00.000000000,2017-11-26 23:59:59.999999999,406,2,4,247,0,1,18,0,0
2017-11-27/2017-12-03,367,2017-11-27 00:00:00.000000000,2017-12-03 23:59:59.999999999,409,7,4,249,4,2,18,1,1
2017-12-04/2017-12-10,368,2017-12-04 00:00:00.000000000,2017-12-10 23:59:59.999999999,405,6,10,248,5,6,17,0,1
2017-12-11/2017-12-17,369,2017-12-11 00:00:00.000000000,2017-12-17 23:59:59.999999999,405,4,4,246,1,3,18,1,0
2017-12-18/2017-12-24,370,2017-12-18 00:00:00.000000000,2017-12-24 23:59:59.999999999,406,3,2,249,3,0,18,0,0
2017-12-25/2017-12-31,371,2017-12-25 00:00:00.000000000,2017-12-31 23:59:59.999999999,404,2,4,250,1,0,18,1,1
2018-01-01/2018-01-07,372,2018-01-01 00:00:00.000000000,2018-01-07 23:59:59.999999999,402,11,13,247,8,11,18,0,0
2018-01-08/2018-01-14,373,2018-01-08 00:00:00.000000000,2018-01-14 23:59:59.999999999,401,5,6,248,4,3,18,0,0
2018-01-15/2018-01-21,374,2018-01-15 00:00:00.000000000,2018-01-21 23:59:59.999999999,403,6,4,252,5,1,18,0,0
2018-01-22/2018-01-28,375,2018-01-22 00:00:00.000000000,2018-01-28 23:59:59.999999999,402,5,6,249,2,5,18,1,1
2018-01-29/2018-02-04,376,2018-01-29 00:00:00.000000000,2018-02-04 23:59:59.999999999,403,4,3,249,3,3,18,0,0
2018-02-05/2018-02-11,377,2018-02-05 00:00:00.000000000,2018-02-11 23:59:59.999999999,407,9,5,251,5,3,18,0,0
2018-02-12/2018-02-18,378,2018-02-12 00:00:00.000000000,2018-02-18 23:59:59.999999999,408,7,6,254,6,3,19,1,0
2018-02-19/2018-02-25,379,2018-02-19 00:00:00.000000000,2018-02-25 23:59:59.999999999,405,4,7,253,2,3,18,0,1
2018-02-26/2018-03-04,380,2018-02-26 00:00:00.000000000,2018-03-04 23:59:59.999999999,405,5,5,254,4,3,18,0,0
2018-03-05/2018-03-11,381,2018-03-05 00:00:00.000000000,2018-03-11 23:59:59.999999999,404,6,7,256,4,2,17,0,1
2018-03-12/2018-03-18,382,2018-03-12 00:00:00.000000000,2018-03-18 23:59:59.999999999,403,7,8,255,4,5,17,0,0
2018-03-19/2018-03-25,383,2018-03-19 00:00:00.000000000,2018-03-25 23:59:59.999999999,401,2,4,254,1,2,17,0,0
2018-03-26/2018-04-01,384,2018-03-26 00:00:00.000000000,2018-04-01 23:59:59.999999999,398,4,7,251,3,6,17,0,0
2018-04-02/2018-04-08,385,2018-04-02 00:00:00.000000000,2018-04-08 23:59:59.999999999,391,8,15,247,4,8,17,0,0
2018-04-09/2018-04-15,386,2018-04-09 00:00:00.000000000,2018-04-15 23:59:59.999999999,390,3,4,247,2,2,17,0,0
2018-04-16/2018-04-22,387,2018-04-16 00:00:00.000000000,2018-04-22 23:59:59.999999999,394,7,3,247,3,3,17,0,0
2018-04-23/2018-04-29,388,2018-04-23 00:00:00.000000000,2018-04-29 23:59:59.999999999,393,5,6,249,5,3,17,0,0
2018-04-30/2018-05-06,389,2018-04-30 00:00:00.000000000,2018-05-06 23:59:59.999999999,393,5,5,248,4,5,17,0,0
2018-05-07/2018-05-13,390,2018-05-07 00:00:00.000000000,2018-05-13 23:59:59.999999999,399,11,5,253,8,3,17,0,0
2018-05-14/2018-05-20,391,2018-05-14 00:00:00.000000000,2018-05-20 23:59:59.999999999,392,2,9,249,1,5,17,0,0
2018-05-21/2018-05-27,392,2018-05-21 00:00:00.000000000,2018-05-27 23:59:59.999999999,382,3,13,240,2,11,17,0,0
2018-05-28/2018-06-03,393,2018-05-28 00:00:00.000000000,2018-06-03 23:59:59.999999999,375,10,17,236,7,11,17,0,0
2018-06-04/2018-06-10,394,2018-06-04 00:00:00.000000000,2018-06-10 23:59:59.999999999,370,4,9,231,3,8,17,0,0
2018-06-11/2018-06-17,395,2018-06-11 00:00:00.000000000,2018-06-17 23:59:59.999999999,358,6,18,221,3,13,17,1,1
2018-06-18/2018-06-24,396,2018-06-18 00:00:00.000000000,2018-06-24 23:59:59.999999999,301,10,67,176,8,53,12,0,5
2018-06-25/2018-07-01,397,2018-06-25 00:00:00.000000000,2018-07-01 23:59:59.999999999,285,2,18,163,0,13,12,0,0
2018-07-02/2018-07-08,398,2018-07-02 00:00:00.000000000,2018-07-08 23:59:59.999999999,277,1,9,157,1,7,12,0,0
2018-07-09/2018-07-15,399,2018-07-09 00:00:00.000000000,2018-07-15 23:59:59.999999999,268,1,10,152,0,5,12,0,0
2018-07-16/2018-07-22,400,2018-07-16 00:00:00.000000000,2018-07-22 23:59:59.999999999,265,4,7,150,2,4,12,0,0
2018-07-23/2018-07-29,401,2018-07-23 00:00:00.000000000,2018-07-29 23:59:59.999999999,261,1,5,147,1,4,11,0,1
2018-07-30/2018-08-05,402,2018-07-30 00:00:00.000000000,2018-08-05 23:59:59.999999999,265,8,4,151,7,3,11,0,0
2018-08-06/2018-08-12,403,2018-08-06 00:00:00.000000000,2018-08-12 23:59:59.999999999,263,2,4,150,2,3,11,0,0
2018-08-13/2018-08-19,404,2018-08-13 00:00:00.000000000,2018-08-19 23:59:59.999999999,264,8,7,152,8,6,11,0,0
2018-08-20/2018-08-26,405,2018-08-20 00:00:00.000000000,2018-08-26 23:59:59.999999999,257,13,20,150,12,14,10,0,1
2018-08-27/2018-09-02,406,2018-08-27 00:00:00.000000000,2018-09-02 23:59:59.999999999,241,2,18,138,2,14,10,0,0
