0
3
6
11
14
20
23
30
34
36
40
45
52
54
58
64
67
73
78
80
83
87
95
98
101
107
109
116
118
122
130
131
137
141
144
148
155
157
164
168
173
175
179
186
190
192
200
204
208
209
216
218
225
230
234
235
242
245
251
255
258
264
266
274
275
282
283
290
295
299
303
305
310
315
318
325
327
333
338
342
345
350
354
358
362
367
372
376
379
385
391
394
400
401
405
410
416
421
426
430
432
435
442
445
451
456
458
462
467
472
475
481
483
490
494
499
502
506
513
516
518
524
528
534
537
541
545
551
556
557
565
569
571
576
581
586
590
592
596
601
607
613
617
620
626
630
631
637
641
645
648
653
659
661
669
674
677
681
687
690
694
699
702
706
711
715
721
725
729
731
737
743
744
748
753
757
761
769
770
778
780
786
791
795
799
801
806
810
816
821
824
830
833
836
842
848
849
854
859
864
869
873
877
879
885
889
895
899
904
906
912
917
921
925
927
933
937
941
944
