,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2002-01-21/2002-01-27,65,2002-01-21 00:00:00.000000000,2002-01-27 23:59:59.999999999,239,5,0,0,0,0,0,0,0
2002-01-28/2002-02-03,66,2002-01-28 00:00:00.000000000,2002-02-03 23:59:59.999999999,243,4,0,0,0,0,0,0,0
2002-02-04/2002-02-10,67,2002-02-04 00:00:00.000000000,2002-02-10 23:59:59.999999999,247,4,0,0,0,0,0,0,0
2002-02-11/2002-02-17,68,2002-02-11 00:00:00.000000000,2002-02-17 23:59:59.999999999,252,5,0,0,0,0,0,0,0
2002-02-18/2002-02-24,69,2002-02-18 00:00:00.000000000,2002-02-24 23:59:59.999999999,262,10,0,0,0,0,0,0,0
2002-02-25/2002-03-03,70,2002-02-25 00:00:00.000000000,2002-03-03 23:59:59.999999999,271,9,0,0,0,0,0,0,0
2002-03-04/2002-03-10,71,2002-03-04 00:00:00.000000000,2002-03-10 23:59:59.999999999,287,16,0,0,0,0,0,0,0
2002-03-11/2002-03-17,72,2002-03-11 00:00:00.000000000,2002-03-17 23:59:59.999999999,299,12,0,0,0,0,0,0,0
2002-03-18/2002-03-24,73,2002-03-18 00:00:00.000000000,2002-03-24 23:59:59.999999999,309,10,0,0,0,0,0,0,0
2002-03-25/2002-03-31,74,2002-03-25 00:00:00.000000000,2002-03-31 23:59:59.999999999,326,17,0,0,0,0,0,0,0
2002-04-01/2002-04-07,75,2002-04-01 00:00:00.000000000,2002-04-07 23:59:59.999999999,346,20,0,0,0,0,0,0,0
2002-04-08/2002-04-14,76,2002-04-08 00:00:00.000000000,2002-04-14 23:59:59.999999999,361,15,0,0,0,0,0,0,0
2002-04-15/2002-04-21,77,2002-04-15 00:00:00.000000000,2002-04-21 23:59:59.999999999,385,24,0,0,0,0,0,0,0
2002-04-22/2002-04-28,78,2002-04-22 00:00:00.000000000,2002-04-28 23:59:59.999999999,394,9,0,0,0,0,0,0,0
2002-04-29/2002-05-05,79,2002-04-29 00:00:00.000000000,2002-05-05 23:59:59.999999999,420,26,0,0,0,0,0,0,0
2002-05-06/2002-05-12,80,2002-05-06 00:00:00.000000000,2002-05-12 23:59:59.999999999,450,30,0,0,0,0,0,0,0
2002-05-13/2002-05-19,81,2002-05-13 00:00:00.000000000,2002-05-19 23:59:59.999999999,483,33,0,0,0,0,0,0,0
2002-05-20/2002-05-26,82,2002-05-20 00:00:00.000000000,2002-05-26 23:59:59.999999999,510,27,0,0,0,0,0,0,0
2002-05-27/2002-06-02,83,2002-05-27 00:00:00.000000000,2002-06-02 23:59:59.999999999,535,25,0,0,0,0,0,0,0
2002-06-03/2002-06-09,84,2002-06-03 00:00:00.000000000,2002-06-09 23:59:59.999999999,552,17,0,0,0,0,0,0,0
2002-06-10/2002-06-16,85,2002-06-10 00:00:00.000000000,2002-06-16 23:59:59.999999999,574,22,0,0,0,0,0,0,0
