,number,from_date,to_date,backlog_all,inflow_all,outflow_all,backlog_normal,inflow_normal,outflow_normal,backlog_major,inflow_major,outflow_major
2013-09-30/2013-10-06,663,2013-09-30 00:00:00.000000000,2013-10-06 23:59:59.999999999,1165,7,10,643,4,6,122,1,0
2013-10-07/2013-10-13,664,2013-10-07 00:00:00.000000000,2013-10-13 23:59:59.999999999,1165,6,6,643,4,4,123,1,0
2013-10-14/2013-10-20,665,2013-10-14 00:00:00.000000000,2013-10-20 23:59:59.999999999,1167,9,7,645,5,3,124,1,0
2013-10-21/2013-10-27,666,2013-10-21 00:00:00.000000000,2013-10-27 23:59:59.999999999,1169,6,4,646,4,3,125,1,0
2013-10-28/2013-11-03,667,2013-10-28 00:00:00.000000000,2013-11-03 23:59:59.999999999,1167,3,5,644,1,3,124,0,1
2013-11-04/2013-11-10,668,2013-11-04 00:00:00.000000000,2013-11-10 23:59:59.999999999,1167,2,2,644,1,1,124,0,0
2013-11-11/2013-11-17,669,2013-11-11 00:00:00.000000000,2013-11-17 23:59:59.999999999,1174,9,2,647,4,1,127,3,0
2013-11-18/2013-11-24,670,2013-11-18 00:00:00.000000000,2013-11-24 23:59:59.999999999,1174,4,4,646,3,4,127,0,0
2013-11-25/2013-12-01,671,2013-11-25 00:00:00.000000000,2013-12-01 23:59:59.999999999,1173,3,4,644,2,4,127,0,0
2013-12-02/2013-12-08,672,2013-12-02 00:00:00.000000000,2013-12-08 23:59:59.999999999,1176,8,5,646,6,4,129,2,0
2013-12-09/2013-12-15,673,2013-12-09 00:00:00.000000000,2013-12-15 23:59:59.999999999,1178,7,5,646,5,5,130,1,0
2013-12-16/2013-12-22,674,2013-12-16 00:00:00.000000000,2013-12-22 23:59:59.999999999,1184,11,5,647,5,4,132,2,0
2013-12-23/2013-12-29,675,2013-12-23 00:00:00.000000000,2013-12-29 23:59:59.999999999,1182,0,2,645,0,2,132,0,0
2013-12-30/2014-01-05,676,2013-12-30 00:00:00.000000000,2014-01-05 23:59:59.999999999,1182,4,4,645,3,3,132,0,0
2014-01-06/2014-01-12,677,2014-01-06 00:00:00.000000000,2014-01-12 23:59:59.999999999,1188,12,6,649,9,5,132,1,1
2014-01-13/2014-01-19,678,2014-01-13 00:00:00.000000000,2014-01-19 23:59:59.999999999,1173,4,19,639,1,11,131,1,2
2014-01-20/2014-01-26,679,2014-01-20 00:00:00.000000000,2014-01-26 23:59:59.999999999,1167,10,16,644,5,0,132,2,1
2014-01-27/2014-02-02,680,2014-01-27 00:00:00.000000000,2014-02-02 23:59:59.999999999,1172,12,7,646,7,5,134,2,0
2014-02-03/2014-02-09,681,2014-02-03 00:00:00.000000000,2014-02-09 23:59:59.999999999,1178,8,2,648,4,2,135,1,0
2014-02-10/2014-02-16,682,2014-02-10 00:00:00.000000000,2014-02-16 23:59:59.999999999,1174,3,7,646,2,4,134,0,1
2014-02-17/2014-02-23,683,2014-02-17 00:00:00.000000000,2014-02-23 23:59:59.999999999,1127,6,53,621,5,30,130,0,4
2014-02-24/2014-03-02,684,2014-02-24 00:00:00.000000000,2014-03-02 23:59:59.999999999,1128,4,3,623,3,1,129,1,2
2014-03-03/2014-03-09,685,2014-03-03 00:00:00.000000000,2014-03-09 23:59:59.999999999,1135,12,5,629,10,4,128,0,1
2014-03-10/2014-03-16,686,2014-03-10 00:00:00.000000000,2014-03-16 23:59:59.999999999,1138,10,7,630,5,4,128,0,0
2014-03-17/2014-03-23,687,2014-03-17 00:00:00.000000000,2014-03-23 23:59:59.999999999,1143,9,4,633,6,3,128,0,0
2014-03-24/2014-03-30,688,2014-03-24 00:00:00.000000000,2014-03-30 23:59:59.999999999,1141,9,11,635,9,7,127,0,1
2014-03-31/2014-04-06,689,2014-03-31 00:00:00.000000000,2014-04-06 23:59:59.999999999,1145,5,1,637,3,1,127,0,0
2014-04-07/2014-04-13,690,2014-04-07 00:00:00.000000000,2014-04-13 23:59:59.999999999,1151,11,5,640,6,3,128,1,0
2014-04-14/2014-04-20,691,2014-04-14 00:00:00.000000000,2014-04-20 23:59:59.999999999,1151,8,8,637,3,6,129,2,1
2014-04-21/2014-04-27,692,2014-04-21 00:00:00.000000000,2014-04-27 23:59:59.999999999,1141,1,11,633,1,5,127,0,2
2014-04-28/2014-05-04,693,2014-04-28 00:00:00.000000000,2014-05-04 23:59:59.999999999,1142,5,4,633,2,2,127,1,1
2014-05-05/2014-05-11,694,2014-05-05 00:00:00.000000000,2014-05-11 23:59:59.999999999,1143,6,5,635,3,1,127,0,0
2014-05-12/2014-05-18,695,2014-05-12 00:00:00.000000000,2014-05-18 23:59:59.999999999,1147,7,3,639,4,0,127,0,0
2014-05-19/2014-05-25,696,2014-05-19 00:00:00.000000000,2014-05-25 23:59:59.999999999,1146,4,5,638,1,2,128,1,0
2014-05-26/2014-06-01,697,2014-05-26 00:00:00.000000000,2014-06-01 23:59:59.999999999,1144,3,5,637,1,2,127,1,2
2014-06-02/2014-06-08,698,2014-06-02 00:00:00.000000000,2014-06-08 23:59:59.999999999,1146,6,4,639,4,2,127,0,0
2014-06-09/2014-06-15,699,2014-06-09 00:00:00.000000000,2014-06-15 23:59:59.999999999,1147,5,4,642,5,2,127,0,0
2014-06-16/2014-06-22,700,2014-06-16 00:00:00.000000000,2014-06-22 23:59:59.999999999,1144,5,8,641,3,4,127,1,1
2014-06-23/2014-06-29,701,2014-06-23 00:00:00.000000000,2014-06-29 23:59:59.999999999,1144,1,1,641,1,1,127,0,0
2014-06-30/2014-07-06,702,2014-06-30 00:00:00.000000000,2014-07-06 23:59:59.999999999,1145,4,3,642,3,2,128,1,0
2014-07-07/2014-07-13,703,2014-07-07 00:00:00.000000000,2014-07-13 23:59:59.999999999,1146,4,3,642,3,3,128,0,0
2014-07-14/2014-07-20,704,2014-07-14 00:00:00.000000000,2014-07-20 23:59:59.999999999,1146,8,8,642,4,4,128,1,1
2014-07-21/2014-07-27,705,2014-07-21 00:00:00.000000000,2014-07-27 23:59:59.999999999,1147,5,4,644,3,1,128,0,0
2014-07-28/2014-08-03,706,2014-07-28 00:00:00.000000000,2014-08-03 23:59:59.999999999,1148,5,4,648,5,1,128,0,0
2014-08-04/2014-08-10,707,2014-08-04 00:00:00.000000000,2014-08-10 23:59:59.999999999,1150,6,4,650,5,3,128,0,0
2014-08-11/2014-08-17,708,2014-08-11 00:00:00.000000000,2014-08-17 23:59:59.999999999,1151,4,3,650,2,2,128,0,0
2014-08-18/2014-08-24,709,2014-08-18 00:00:00.000000000,2014-08-24 23:59:59.999999999,1137,6,20,643,5,12,126,1,3
2014-08-25/2014-08-31,710,2014-08-25 00:00:00.000000000,2014-08-31 23:59:59.999999999,1137,3,3,643,2,2,125,0,1
2014-09-01/2014-09-07,711,2014-09-01 00:00:00.000000000,2014-09-07 23:59:59.999999999,1137,3,3,643,1,1,126,1,0
2014-09-08/2014-09-14,712,2014-09-08 00:00:00.000000000,2014-09-14 23:59:59.999999999,1142,11,6,645,6,4,128,3,1
2014-09-15/2014-09-21,713,2014-09-15 00:00:00.000000000,2014-09-21 23:59:59.999999999,1144,6,4,644,3,4,128,0,0
2014-09-22/2014-09-28,714,2014-09-22 00:00:00.000000000,2014-09-28 23:59:59.999999999,1145,6,5,645,3,2,128,0,0
2014-09-29/2014-10-05,715,2014-09-29 00:00:00.000000000,2014-10-05 23:59:59.999999999,1147,8,6,647,6,4,129,1,0
2014-10-06/2014-10-12,716,2014-10-06 00:00:00.000000000,2014-10-12 23:59:59.999999999,1151,6,2,650,5,2,129,0,0
2014-10-13/2014-10-19,717,2014-10-13 00:00:00.000000000,2014-10-19 23:59:59.999999999,1153,7,5,652,5,3,128,0,1
2014-10-20/2014-10-26,718,2014-10-20 00:00:00.000000000,2014-10-26 23:59:59.999999999,1155,5,3,656,4,0,128,0,0
2014-10-27/2014-11-02,719,2014-10-27 00:00:00.000000000,2014-11-02 23:59:59.999999999,1155,6,6,656,4,4,128,0,0
2014-11-03/2014-11-09,720,2014-11-03 00:00:00.000000000,2014-11-09 23:59:59.999999999,1155,3,3,656,1,1,128,0,0
2014-11-10/2014-11-16,721,2014-11-10 00:00:00.000000000,2014-11-16 23:59:59.999999999,1157,12,10,658,7,5,129,2,1
2014-11-17/2014-11-23,722,2014-11-17 00:00:00.000000000,2014-11-23 23:59:59.999999999,1160,3,0,660,2,0,130,1,0
2014-11-24/2014-11-30,723,2014-11-24 00:00:00.000000000,2014-11-30 23:59:59.999999999,1161,5,4,661,4,3,130,0,0
2014-12-01/2014-12-07,724,2014-12-01 00:00:00.000000000,2014-12-07 23:59:59.999999999,1158,7,10,660,3,4,129,0,1
2014-12-08/2014-12-14,725,2014-12-08 00:00:00.000000000,2014-12-14 23:59:59.999999999,1160,8,6,662,5,3,129,1,1
2014-12-15/2014-12-21,726,2014-12-15 00:00:00.000000000,2014-12-21 23:59:59.999999999,1168,11,3,667,6,1,129,1,1
2014-12-22/2014-12-28,727,2014-12-22 00:00:00.000000000,2014-12-28 23:59:59.999999999,1170,4,2,667,2,2,130,1,0
2014-12-29/2015-01-04,728,2014-12-29 00:00:00.000000000,2015-01-04 23:59:59.999999999,1169,5,6,667,4,4,129,1,2
2015-01-05/2015-01-11,729,2015-01-05 00:00:00.000000000,2015-01-11 23:59:59.999999999,1165,3,7,664,2,5,128,1,2
2015-01-12/2015-01-18,730,2015-01-12 00:00:00.000000000,2015-01-18 23:59:59.999999999,1161,6,10,661,1,4,127,1,2
2015-01-19/2015-01-25,731,2015-01-19 00:00:00.000000000,2015-01-25 23:59:59.999999999,1139,4,26,646,3,18,125,0,2
2015-01-26/2015-02-01,732,2015-01-26 00:00:00.000000000,2015-02-01 23:59:59.999999999,1140,5,4,647,3,2,125,1,1
2015-02-02/2015-02-08,733,2015-02-02 00:00:00.000000000,2015-02-08 23:59:59.999999999,1139,8,9,647,3,3,127,3,1
2015-02-09/2015-02-15,734,2015-02-09 00:00:00.000000000,2015-02-15 23:59:59.999999999,1139,6,6,650,4,1,126,0,1
2015-02-16/2015-02-22,735,2015-02-16 00:00:00.000000000,2015-02-22 23:59:59.999999999,1140,5,4,651,5,4,126,0,0
2015-02-23/2015-03-01,736,2015-02-23 00:00:00.000000000,2015-03-01 23:59:59.999999999,1142,9,7,651,5,5,127,2,1
2015-03-02/2015-03-08,737,2015-03-02 00:00:00.000000000,2015-03-08 23:59:59.999999999,1138,4,8,649,0,2,126,0,1
2015-03-09/2015-03-15,738,2015-03-09 00:00:00.000000000,2015-03-15 23:59:59.999999999,1137,7,8,649,6,6,125,0,1
2015-03-16/2015-03-22,739,2015-03-16 00:00:00.000000000,2015-03-22 23:59:59.999999999,1138,3,2,650,2,1,125,0,0
2015-03-23/2015-03-29,740,2015-03-23 00:00:00.000000000,2015-03-29 23:59:59.999999999,1143,9,4,653,6,3,126,1,0
2015-03-30/2015-04-05,741,2015-03-30 00:00:00.000000000,2015-04-05 23:59:59.999999999,1141,5,7,651,4,6,126,0,0
2015-04-06/2015-04-12,742,2015-04-06 00:00:00.000000000,2015-04-12 23:59:59.999999999,1142,3,2,651,2,2,127,1,0
2015-04-13/2015-04-19,743,2015-04-13 00:00:00.000000000,2015-04-19 23:59:59.999999999,1133,8,17,642,5,14,128,1,0
2015-04-20/2015-04-26,744,2015-04-20 00:00:00.000000000,2015-04-26 23:59:59.999999999,1125,4,12,635,2,9,128,1,1
2015-04-27/2015-05-03,745,2015-04-27 00:00:00.000000000,2015-05-03 23:59:59.999999999,1125,5,5,634,3,4,128,0,0
2015-05-04/2015-05-10,746,2015-05-04 00:00:00.000000000,2015-05-10 23:59:59.999999999,1123,3,5,631,1,4,127,0,1
2015-05-11/2015-05-17,747,2015-05-11 00:00:00.000000000,2015-05-17 23:59:59.999999999,1121,3,5,630,2,3,128,1,0
2015-05-18/2015-05-24,748,2015-05-18 00:00:00.000000000,2015-05-24 23:59:59.999999999,1118,2,5,629,1,2,126,0,2
2015-05-25/2015-05-31,749,2015-05-25 00:00:00.000000000,2015-05-31 23:59:59.999999999,1115,7,10,627,4,6,126,0,0
2015-06-01/2015-06-07,750,2015-06-01 00:00:00.000000000,2015-06-07 23:59:59.999999999,1116,8,7,630,7,4,125,0,1
2015-06-08/2015-06-14,751,2015-06-08 00:00:00.000000000,2015-06-14 23:59:59.999999999,1119,4,1,633,3,0,125,0,0
2015-06-15/2015-06-21,752,2015-06-15 00:00:00.000000000,2015-06-21 23:59:59.999999999,1116,5,8,630,4,7,125,0,0
2015-06-22/2015-06-28,753,2015-06-22 00:00:00.000000000,2015-06-28 23:59:59.999999999,1106,1,11,622,1,9,124,0,1
2015-06-29/2015-07-05,754,2015-06-29 00:00:00.000000000,2015-07-05 23:59:59.999999999,1107,4,3,622,3,3,124,0,0
2015-07-06/2015-07-12,755,2015-07-06 00:00:00.000000000,2015-07-12 23:59:59.999999999,1112,8,3,626,7,3,124,0,0
2015-07-13/2015-07-19,756,2015-07-13 00:00:00.000000000,2015-07-19 23:59:59.999999999,1111,5,6,627,3,2,124,2,2
2015-07-20/2015-07-26,757,2015-07-20 00:00:00.000000000,2015-07-26 23:59:59.999999999,1108,9,12,623,3,7,123,0,1
2015-07-27/2015-08-02,758,2015-07-27 00:00:00.000000000,2015-08-02 23:59:59.999999999,1107,3,4,623,2,2,123,0,0
2015-08-03/2015-08-09,759,2015-08-03 00:00:00.000000000,2015-08-09 23:59:59.999999999,1109,4,2,623,2,2,124,1,0
2015-08-10/2015-08-16,760,2015-08-10 00:00:00.000000000,2015-08-16 23:59:59.999999999,1111,4,2,625,3,1,124,0,0
2015-08-17/2015-08-23,761,2015-08-17 00:00:00.000000000,2015-08-23 23:59:59.999999999,1111,3,3,625,2,2,123,0,1
2015-08-24/2015-08-30,762,2015-08-24 00:00:00.000000000,2015-08-30 23:59:59.999999999,1117,8,2,631,7,1,122,0,1
2015-08-31/2015-09-06,763,2015-08-31 00:00:00.000000000,2015-09-06 23:59:59.999999999,1112,5,10,627,2,6,122,1,1
2015-09-07/2015-09-13,764,2015-09-07 00:00:00.000000000,2015-09-13 23:59:59.999999999,1115,6,3,628,3,2,123,1,0
2015-09-14/2015-09-20,765,2015-09-14 00:00:00.000000000,2015-09-20 23:59:59.999999999,1116,3,2,629,1,0,123,0,0
2015-09-21/2015-09-27,766,2015-09-21 00:00:00.000000000,2015-09-27 23:59:59.999999999,1114,3,5,628,3,4,123,0,0
2015-09-28/2015-10-04,767,2015-09-28 00:00:00.000000000,2015-10-04 23:59:59.999999999,1106,2,10,621,1,8,124,1,0
2015-10-05/2015-10-11,768,2015-10-05 00:00:00.000000000,2015-10-11 23:59:59.999999999,1106,5,5,620,2,3,125,1,0
2015-10-12/2015-10-18,769,2015-10-12 00:00:00.000000000,2015-10-18 23:59:59.999999999,1107,4,3,621,2,1,125,0,0
2015-10-19/2015-10-25,770,2015-10-19 00:00:00.000000000,2015-10-25 23:59:59.999999999,1103,10,14,618,6,9,127,3,1
2015-10-26/2015-11-01,771,2015-10-26 00:00:00.000000000,2015-11-01 23:59:59.999999999,1099,2,6,618,0,0,126,0,1
2015-11-02/2015-11-08,772,2015-11-02 00:00:00.000000000,2015-11-08 23:59:59.999999999,1099,6,6,619,4,3,126,1,1
2015-11-09/2015-11-15,773,2015-11-09 00:00:00.000000000,2015-11-15 23:59:59.999999999,1098,2,3,619,1,1,125,0,1
2015-11-16/2015-11-22,774,2015-11-16 00:00:00.000000000,2015-11-22 23:59:59.999999999,1097,2,3,619,1,1,125,0,0
2015-11-23/2015-11-29,775,2015-11-23 00:00:00.000000000,2015-11-29 23:59:59.999999999,1096,1,2,618,1,2,125,0,0
2015-11-30/2015-12-06,776,2015-11-30 00:00:00.000000000,2015-12-06 23:59:59.999999999,1095,2,3,617,2,3,125,0,0
2015-12-07/2015-12-13,777,2015-12-07 00:00:00.000000000,2015-12-13 23:59:59.999999999,1095,4,4,617,2,2,125,0,0
2015-12-14/2015-12-20,778,2015-12-14 00:00:00.000000000,2015-12-20 23:59:59.999999999,1097,5,3,618,4,3,125,0,0
2015-12-21/2015-12-27,779,2015-12-21 00:00:00.000000000,2015-12-27 23:59:59.999999999,1096,6,7,620,4,2,123,0,2
2015-12-28/2016-01-03,780,2015-12-28 00:00:00.000000000,2016-01-03 23:59:59.999999999,1085,2,13,616,1,5,123,1,1
2016-01-04/2016-01-10,781,2016-01-04 00:00:00.000000000,2016-01-10 23:59:59.999999999,1089,7,3,617,4,3,124,1,0
2016-01-11/2016-01-17,782,2016-01-11 00:00:00.000000000,2016-01-17 23:59:59.999999999,1088,12,13,613,7,11,124,0,0
2016-01-18/2016-01-24,783,2016-01-18 00:00:00.000000000,2016-01-24 23:59:59.999999999,1090,8,6,617,7,3,123,0,1
2016-01-25/2016-01-31,784,2016-01-25 00:00:00.000000000,2016-01-31 23:59:59.999999999,1090,8,8,616,5,6,124,1,0
2016-02-01/2016-02-07,785,2016-02-01 00:00:00.000000000,2016-02-07 23:59:59.999999999,1094,8,4,618,4,2,125,2,1
2016-02-08/2016-02-14,786,2016-02-08 00:00:00.000000000,2016-02-14 23:59:59.999999999,1088,4,10,614,2,6,124,0,1
2016-02-15/2016-02-21,787,2016-02-15 00:00:00.000000000,2016-02-21 23:59:59.999999999,1089,6,5,617,4,1,124,0,0
2016-02-22/2016-02-28,788,2016-02-22 00:00:00.000000000,2016-02-28 23:59:59.999999999,1091,5,3,617,1,1,126,2,0
2016-02-29/2016-03-06,789,2016-02-29 00:00:00.000000000,2016-03-06 23:59:59.999999999,1091,8,8,617,6,6,125,0,1
2016-03-07/2016-03-13,790,2016-03-07 00:00:00.000000000,2016-03-13 23:59:59.999999999,1090,7,8,618,5,4,124,0,1
2016-03-14/2016-03-20,791,2016-03-14 00:00:00.000000000,2016-03-20 23:59:59.999999999,1081,1,10,615,0,3,122,0,2
2016-03-21/2016-03-27,792,2016-03-21 00:00:00.000000000,2016-03-27 23:59:59.999999999,1084,4,1,617,3,1,122,0,0
2016-03-28/2016-04-03,793,2016-03-28 00:00:00.000000000,2016-04-03 23:59:59.999999999,1076,5,13,609,2,10,123,1,0
2016-04-04/2016-04-10,794,2016-04-04 00:00:00.000000000,2016-04-10 23:59:59.999999999,1075,1,2,608,0,1,122,0,1
2016-04-11/2016-04-17,795,2016-04-11 00:00:00.000000000,2016-04-17 23:59:59.999999999,1081,10,4,612,7,3,123,1,0
2016-04-18/2016-04-24,796,2016-04-18 00:00:00.000000000,2016-04-24 23:59:59.999999999,1082,5,4,614,3,1,123,2,2
2016-04-25/2016-05-01,797,2016-04-25 00:00:00.000000000,2016-05-01 23:59:59.999999999,1083,7,6,616,5,3,122,0,1
2016-05-02/2016-05-08,798,2016-05-02 00:00:00.000000000,2016-05-08 23:59:59.999999999,1083,3,3,616,2,2,122,1,1
2016-05-09/2016-05-15,799,2016-05-09 00:00:00.000000000,2016-05-15 23:59:59.999999999,1084,8,7,617,8,7,122,0,0
2016-05-16/2016-05-22,800,2016-05-16 00:00:00.000000000,2016-05-22 23:59:59.999999999,1067,7,24,610,6,13,122,0,0
2016-05-23/2016-05-29,801,2016-05-23 00:00:00.000000000,2016-05-29 23:59:59.999999999,1070,5,2,612,4,2,122,0,0
2016-05-30/2016-06-05,802,2016-05-30 00:00:00.000000000,2016-06-05 23:59:59.999999999,1073,6,3,615,5,2,122,0,0
2016-06-06/2016-06-12,803,2016-06-06 00:00:00.000000000,2016-06-12 23:59:59.999999999,1077,8,4,617,3,1,124,2,0
2016-06-13/2016-06-19,804,2016-06-13 00:00:00.000000000,2016-06-19 23:59:59.999999999,1072,4,9,614,2,5,122,0,2
2016-06-20/2016-06-26,805,2016-06-20 00:00:00.000000000,2016-06-26 23:59:59.999999999,1073,4,3,614,3,3,122,0,0
2016-06-27/2016-07-03,806,2016-06-27 00:00:00.000000000,2016-07-03 23:59:59.999999999,1074,7,6,614,5,5,122,0,0
2016-07-04/2016-07-10,807,2016-07-04 00:00:00.000000000,2016-07-10 23:59:59.999999999,1072,8,10,614,3,3,119,0,3
2016-07-11/2016-07-17,808,2016-07-11 00:00:00.000000000,2016-07-17 23:59:59.999999999,1074,10,8,615,5,4,120,2,1
2016-07-18/2016-07-24,809,2016-07-18 00:00:00.000000000,2016-07-24 23:59:59.999999999,1073,5,6,616,3,2,119,0,1
2016-07-25/2016-07-31,810,2016-07-25 00:00:00.000000000,2016-07-31 23:59:59.999999999,1069,1,5,613,1,4,118,0,1
2016-08-01/2016-08-07,811,2016-08-01 00:00:00.000000000,2016-08-07 23:59:59.999999999,1070,9,8,611,5,7,118,0,0
2016-08-08/2016-08-14,812,2016-08-08 00:00:00.000000000,2016-08-14 23:59:59.999999999,1071,17,16,609,1,3,119,1,0
2016-08-15/2016-08-21,813,2016-08-15 00:00:00.000000000,2016-08-21 23:59:59.999999999,1074,6,3,612,4,1,119,0,0
2016-08-22/2016-08-28,814,2016-08-22 00:00:00.000000000,2016-08-28 23:59:59.999999999,1076,5,3,614,4,2,119,0,0
2016-08-29/2016-09-04,815,2016-08-29 00:00:00.000000000,2016-09-04 23:59:59.999999999,1075,5,6,614,2,2,119,0,0
2016-09-05/2016-09-11,816,2016-09-05 00:00:00.000000000,2016-09-11 23:59:59.999999999,1076,5,4,613,1,2,119,1,1
2016-09-12/2016-09-18,817,2016-09-12 00:00:00.000000000,2016-09-18 23:59:59.999999999,1074,4,6,611,2,4,119,0,0
2016-09-19/2016-09-25,818,2016-09-19 00:00:00.000000000,2016-09-25 23:59:59.999999999,1072,1,3,609,1,3,119,0,0
2016-09-26/2016-10-02,819,2016-09-26 00:00:00.000000000,2016-10-02 23:59:59.999999999,1072,4,4,610,3,2,119,0,0
2016-10-03/2016-10-09,820,2016-10-03 00:00:00.000000000,2016-10-09 23:59:59.999999999,1074,5,3,611,4,3,120,1,0
2016-10-10/2016-10-16,821,2016-10-10 00:00:00.000000000,2016-10-16 23:59:59.999999999,1075,5,4,613,5,3,120,0,0
2016-10-17/2016-10-23,822,2016-10-17 00:00:00.000000000,2016-10-23 23:59:59.999999999,1077,6,4,613,4,4,120,0,0
2016-10-24/2016-10-30,823,2016-10-24 00:00:00.000000000,2016-10-30 23:59:59.999999999,1080,5,2,616,5,2,120,0,0
2016-10-31/2016-11-06,824,2016-10-31 00:00:00.000000000,2016-11-06 23:59:59.999999999,1081,3,2,615,1,2,120,0,0
2016-11-07/2016-11-13,825,2016-11-07 00:00:00.000000000,2016-11-13 23:59:59.999999999,1082,1,0,616,1,0,120,0,0
2016-11-14/2016-11-20,826,2016-11-14 00:00:00.000000000,2016-11-20 23:59:59.999999999,1074,3,11,613,2,5,119,0,1
2016-11-21/2016-11-27,827,2016-11-21 00:00:00.000000000,2016-11-27 23:59:59.999999999,1071,9,12,612,8,9,119,0,0
2016-11-28/2016-12-04,828,2016-11-28 00:00:00.000000000,2016-12-04 23:59:59.999999999,1074,4,1,615,4,1,119,0,0
2016-12-05/2016-12-11,829,2016-12-05 00:00:00.000000000,2016-12-11 23:59:59.999999999,1072,5,7,613,4,6,119,0,0
2016-12-12/2016-12-18,830,2016-12-12 00:00:00.000000000,2016-12-18 23:59:59.999999999,1074,3,1,614,2,1,119,0,0
2016-12-19/2016-12-25,831,2016-12-19 00:00:00.000000000,2016-12-25 23:59:59.999999999,1071,3,6,614,1,1,118,0,1
2016-12-26/2017-01-01,832,2016-12-26 00:00:00.000000000,2017-01-01 23:59:59.999999999,1061,1,11,607,1,8,118,0,0
2017-01-02/2017-01-08,833,2017-01-02 00:00:00.000000000,2017-01-08 23:59:59.999999999,1065,4,0,608,1,0,118,0,0
2017-01-09/2017-01-15,834,2017-01-09 00:00:00.000000000,2017-01-15 23:59:59.999999999,1063,4,6,609,3,2,119,1,0
2017-01-16/2017-01-22,835,2017-01-16 00:00:00.000000000,2017-01-22 23:59:59.999999999,1068,5,0,613,4,0,119,0,0
2017-01-23/2017-01-29,836,2017-01-23 00:00:00.000000000,2017-01-29 23:59:59.999999999,1069,7,6,613,4,4,118,1,2
2017-01-30/2017-02-05,837,2017-01-30 00:00:00.000000000,2017-02-05 23:59:59.999999999,1054,4,19,607,3,9,117,1,2
2017-02-06/2017-02-12,838,2017-02-06 00:00:00.000000000,2017-02-12 23:59:59.999999999,1059,8,3,612,6,1,117,0,0
2017-02-13/2017-02-19,839,2017-02-13 00:00:00.000000000,2017-02-19 23:59:59.999999999,1059,3,3,613,3,2,116,0,1
2017-02-20/2017-02-26,840,2017-02-20 00:00:00.000000000,2017-02-26 23:59:59.999999999,1058,7,8,612,6,7,116,0,0
2017-02-27/2017-03-05,841,2017-02-27 00:00:00.000000000,2017-03-05 23:59:59.999999999,1023,5,40,595,4,21,113,1,4
2017-03-06/2017-03-12,842,2017-03-06 00:00:00.000000000,2017-03-12 23:59:59.999999999,1023,6,6,596,3,2,114,2,1
2017-03-13/2017-03-19,843,2017-03-13 00:00:00.000000000,2017-03-19 23:59:59.999999999,1027,8,4,600,6,2,113,1,2
2017-03-20/2017-03-26,844,2017-03-20 00:00:00.000000000,2017-03-26 23:59:59.999999999,1027,8,8,600,5,5,113,0,0
2017-03-27/2017-04-02,845,2017-03-27 00:00:00.000000000,2017-04-02 23:59:59.999999999,1028,12,11,600,8,8,114,2,1
2017-04-03/2017-04-09,846,2017-04-03 00:00:00.000000000,2017-04-09 23:59:59.999999999,1026,5,7,598,2,4,114,1,1
2017-04-10/2017-04-16,847,2017-04-10 00:00:00.000000000,2017-04-16 23:59:59.999999999,1029,7,4,601,5,2,114,1,1
2017-04-17/2017-04-23,848,2017-04-17 00:00:00.000000000,2017-04-23 23:59:59.999999999,1029,11,11,602,10,9,115,1,0
2017-04-24/2017-04-30,849,2017-04-24 00:00:00.000000000,2017-04-30 23:59:59.999999999,1025,0,4,598,0,4,115,0,0
2017-05-01/2017-05-07,850,2017-05-01 00:00:00.000000000,2017-05-07 23:59:59.999999999,1024,3,4,598,2,2,115,0,0
2017-05-08/2017-05-14,851,2017-05-08 00:00:00.000000000,2017-05-14 23:59:59.999999999,1025,3,2,599,2,1,115,0,0
2017-05-15/2017-05-21,852,2017-05-15 00:00:00.000000000,2017-05-21 23:59:59.999999999,1026,5,4,600,3,2,115,1,1
2017-05-22/2017-05-28,853,2017-05-22 00:00:00.000000000,2017-05-28 23:59:59.999999999,1021,1,6,598,1,3,113,0,2
2017-05-29/2017-06-04,854,2017-05-29 00:00:00.000000000,2017-06-04 23:59:59.999999999,1022,5,4,599,2,1,112,1,2
2017-06-05/2017-06-11,855,2017-06-05 00:00:00.000000000,2017-06-11 23:59:59.999999999,1021,3,4,599,2,2,111,0,1
2017-06-12/2017-06-18,856,2017-06-12 00:00:00.000000000,2017-06-18 23:59:59.999999999,1023,4,2,602,4,1,110,0,1
2017-06-19/2017-06-25,857,2017-06-19 00:00:00.000000000,2017-06-25 23:59:59.999999999,1020,9,12,601,6,7,108,1,3
2017-06-26/2017-07-02,858,2017-06-26 00:00:00.000000000,2017-07-02 23:59:59.999999999,1024,9,5,604,7,4,108,1,1
2017-07-03/2017-07-09,859,2017-07-03 00:00:00.000000000,2017-07-09 23:59:59.999999999,1018,3,9,599,3,8,107,0,1
2017-07-10/2017-07-16,860,2017-07-10 00:00:00.000000000,2017-07-16 23:59:59.999999999,1020,6,4,601,5,3,107,0,0
2017-07-17/2017-07-23,861,2017-07-17 00:00:00.000000000,2017-07-23 23:59:59.999999999,1020,6,6,602,4,3,106,1,2
2017-07-24/2017-07-30,862,2017-07-24 00:00:00.000000000,2017-07-30 23:59:59.999999999,1020,5,5,602,5,5,106,0,0
2017-07-31/2017-08-06,863,2017-07-31 00:00:00.000000000,2017-08-06 23:59:59.999999999,1019,5,6,601,3,4,106,0,0
