1
5
8
14
16
22
24
30
34
39
42
47
52
56
61
67
68
73
78
83
86
91
94
101
106
110
113
117
123
125
131
136
137
144
146
151
158
162
167
168
175
179
183
185
190
194
201
203
207
211
219
222
226
230
235
238
243
248
253
255
263
264
271
274
278
281
286
292
295
298
306
309
312
317
323
325
329
334
340
343
346
352
358
362
365
371
373
379
384
387
392
395
402
405
409
414
418
420
